Restaurant_ID,Restaurant_Name,Cuisine,City,Area,Opening_Year,Average_Rating,Price_Range,Pure_Veg,Online_Since,Partner_Type,Commission_Tier,Popularity
3082,Restaurant_3082,South Indian,Chennai,Area_16,2016,4.6,Low,False,2022-06-08,Regular,Tier 2,2.923449583328431
3083,Restaurant_3083,South Indian,Chennai,Area_8,2018,3.8,High,False,2020-12-18,Bolt Partner,Tier 1,1.1198781505928819
3084,Restaurant_3084,Fast Food,Gurgaon,Area_11,2012,4.1,Low,False,2022-03-14,Gold,Tier 1,1.557159975613097
3085,Restaurant_3085,Street Food,Ahmedabad,Area_19,2021,3.0,Low,False,2022-08-31,Toing Partner,Tier 3,1.829219444469673
3086,Restaurant_3086,Continental,Lucknow,Area_13,2014,4.5,High,False,2020-05-04,Bolt Partner,Tier 1,1.7680760768364963
3087,Restaurant_3087,Mexican,Pune,Area_8,2016,4.5,Medium,False,2020-09-30,Toing Partner,Tier 3,1.2998546567952949
3088,Restaurant_3088,Italian,Gurgaon,Area_16,2019,4.7,Low,False,2021-07-25,Gold,Tier 1,1.0077874776264948
3089,Restaurant_3089,Continental,Mumbai,Area_1,2019,3.2,High,False,2021-10-10,Toing Partner,Tier 3,1.5484367529860295
3090,Restaurant_3090,Fast Food,Bangalore,Area_16,2021,3.6,Medium,False,2021-09-26,Gold,Tier 1,1.157095535094235
3091,Restaurant_3091,Fast Food,Kolkata,Area_15,2011,4.1,Low,True,2020-09-03,Bolt Partner,Tier 1,1.348711492501278
3092,Restaurant_3092,Italian,Mumbai,Area_1,2022,3.5,Medium,False,2021-04-14,Bolt Partner,Tier 1,4.8553424255490585
3093,Restaurant_3093,Mughlai,Kolkata,Area_18,2018,3.0,Medium,False,2020-08-06,Regular,Tier 2,1.2899578655616653
3094,Restaurant_3094,Fast Food,Bangalore,Area_2,2016,3.2,High,False,2020-12-07,Gold,Tier 1,2.498451491981207
3095,Restaurant_3095,South Indian,Kolkata,Area_15,2011,3.0,High,False,2022-03-30,Bolt Partner,Tier 1,1.1101115053904391
3096,Restaurant_3096,Italian,Gurgaon,Area_16,2011,3.5,Low,False,2021-06-07,Bolt Partner,Tier 1,1.747302739539006
3097,Restaurant_3097,Fast Food,Gurgaon,Area_14,2014,3.5,Low,False,2022-04-04,Bolt Partner,Tier 1,6.59480183426438
3098,Restaurant_3098,Mughlai,Delhi,Area_10,2023,3.5,Medium,False,2022-08-16,Bolt Partner,Tier 1,1.0552029184649538
3099,Restaurant_3099,Fast Food,Gurgaon,Area_13,2015,3.4,High,False,2020-04-16,Regular,Tier 2,1.004186110447677
3100,Restaurant_3100,North Indian,Noida,Area_3,2023,5.0,Low,True,2020-01-16,Gold,Tier 1,1.3287148254481271
3101,Restaurant_3101,Bakery,Mumbai,Area_14,2021,3.7,Low,True,2021-09-04,Gold,Tier 1,1.0498003443693547
3102,Restaurant_3102,South Indian,Jaipur,Area_14,2023,4.4,Low,False,2022-09-11,Regular,Tier 2,1.9935685548700064
3103,Restaurant_3103,Italian,Noida,Area_9,2022,3.7,Low,False,2020-10-24,Regular,Tier 2,3.4209015123763673
3104,Restaurant_3104,Bakery,Bangalore,Area_16,2020,4.4,Low,True,2022-03-21,Regular,Tier 2,1.3292290704034804
3105,Restaurant_3105,Bakery,Hyderabad,Area_8,2011,3.5,High,False,2020-05-18,Toing Partner,Tier 3,1.1614657571842306
3106,Restaurant_3106,Continental,Ahmedabad,Area_9,2020,3.9,Medium,False,2020-12-22,Gold,Tier 1,1.3296782773820006
3107,Restaurant_3107,Bakery,Gurgaon,Area_11,2012,3.8,Medium,False,2022-01-23,Bolt Partner,Tier 1,1.9015662258191437
3108,Restaurant_3108,Street Food,Noida,Area_2,2018,4.0,Low,False,2020-04-18,Regular,Tier 2,1.0045580562838023
3109,Restaurant_3109,American,Delhi,Area_14,2015,3.8,High,False,2021-03-14,Toing Partner,Tier 3,1.5606987476610616
3110,Restaurant_3110,American,Chennai,Area_5,2018,3.7,Low,False,2021-08-31,Toing Partner,Tier 3,1.6080822001171735
3111,Restaurant_3111,Bakery,Kolkata,Area_8,2022,3.7,High,False,2021-09-09,Regular,Tier 2,1.6613410217684423
3112,Restaurant_3112,Chinese,Kolkata,Area_13,2016,3.3,High,False,2021-02-20,Gold,Tier 1,1.1486076980178181
3113,Restaurant_3113,Japanese,Pune,Area_19,2013,3.7,Medium,False,2022-08-25,Gold,Tier 1,1.8700663589682704
3114,Restaurant_3114,Desserts,Kolkata,Area_8,2011,3.3,High,True,2020-12-12,Gold,Tier 1,1.0490872262861193
3115,Restaurant_3115,Mexican,Mumbai,Area_18,2014,4.4,Low,False,2022-02-18,Regular,Tier 2,1.1175244693709763
3116,Restaurant_3116,South Indian,Lucknow,Area_7,2020,4.8,High,False,2022-04-19,Regular,Tier 2,2.8567936110372236
3117,Restaurant_3117,Fast Food,Delhi,Area_18,2014,3.3,Low,False,2020-08-02,Regular,Tier 2,1.9563634247388075
3118,Restaurant_3118,Continental,Kolkata,Area_10,2022,3.4,High,False,2021-11-16,Bolt Partner,Tier 1,1.0069444510750623
3119,Restaurant_3119,South Indian,Kolkata,Area_15,2017,4.3,High,False,2021-06-02,Regular,Tier 2,1.1534526089763761
3120,Restaurant_3120,Fast Food,Jaipur,Area_10,2018,3.4,Low,True,2020-07-29,Gold,Tier 1,1.1282388612988437
3121,Restaurant_3121,Chinese,Delhi,Area_7,2017,3.6,Medium,False,2022-03-20,Gold,Tier 1,1.1710584021761374
3122,Restaurant_3122,Italian,Delhi,Area_9,2020,4.7,Medium,True,2021-05-31,Gold,Tier 1,1.1528266202178143
3123,Restaurant_3123,Mexican,Mumbai,Area_17,2012,3.2,High,False,2021-07-07,Toing Partner,Tier 3,1.0328100436274494
3124,Restaurant_3124,Mughlai,Bangalore,Area_16,2011,3.7,Medium,False,2020-03-31,Gold,Tier 1,1.3594946198990794
3125,Restaurant_3125,Fast Food,Delhi,Area_20,2022,3.7,High,True,2021-12-25,Regular,Tier 2,1.934317301276177
3126,Restaurant_3126,Bakery,Lucknow,Area_1,2023,4.0,High,False,2020-05-21,Toing Partner,Tier 3,1.5946138918349217
3127,Restaurant_3127,Desserts,Chennai,Area_19,2020,4.4,Low,True,2021-04-23,Toing Partner,Tier 3,1.7484004950500032
3128,Restaurant_3128,South Indian,Noida,Area_5,2015,4.5,Medium,True,2020-01-08,Gold,Tier 1,1.0432238230207291
3129,Restaurant_3129,American,Chennai,Area_16,2011,3.4,High,False,2021-02-19,Toing Partner,Tier 3,4.5403312789233725
3130,Restaurant_3130,South Indian,Ahmedabad,Area_11,2023,4.7,High,False,2020-06-22,Bolt Partner,Tier 1,2.4883001000125256
3131,Restaurant_3131,American,Jaipur,Area_6,2011,3.8,Medium,False,2022-02-17,Gold,Tier 1,2.2650786892994716
3132,Restaurant_3132,Mexican,Bangalore,Area_9,2022,4.7,High,False,2021-07-16,Toing Partner,Tier 3,2.3768047100167804
3133,Restaurant_3133,Japanese,Bangalore,Area_4,2020,4.5,High,False,2021-01-27,Gold,Tier 1,3.8550176928826776
3134,Restaurant_3134,Continental,Mumbai,Area_6,2011,3.7,High,False,2021-01-26,Gold,Tier 1,1.481284747605179
3135,Restaurant_3135,Chinese,Pune,Area_7,2016,4.2,Low,False,2021-02-07,Bolt Partner,Tier 1,1.1182311068437245
3136,Restaurant_3136,Continental,Gurgaon,Area_9,2018,4.7,High,True,2022-05-03,Regular,Tier 2,1.6153921239309088
3137,Restaurant_3137,Italian,Jaipur,Area_12,2015,3.2,Medium,False,2020-06-20,Regular,Tier 2,1.972119974089104
3138,Restaurant_3138,South Indian,Bangalore,Area_14,2022,3.6,High,False,2022-02-06,Gold,Tier 1,1.9533537482460501
3139,Restaurant_3139,South Indian,Gurgaon,Area_2,2021,4.7,High,True,2021-03-21,Bolt Partner,Tier 1,1.4455592495476333
3140,Restaurant_3140,North Indian,Noida,Area_4,2023,3.3,Medium,False,2020-11-10,Bolt Partner,Tier 1,1.0360934959212622
3141,Restaurant_3141,South Indian,Jaipur,Area_17,2019,4.8,Low,True,2021-10-22,Bolt Partner,Tier 1,1.2609958871232623
3142,Restaurant_3142,South Indian,Lucknow,Area_9,2020,3.1,Low,False,2020-05-27,Bolt Partner,Tier 1,3.5525964458670005
3143,Restaurant_3143,Italian,Jaipur,Area_5,2022,3.4,Medium,False,2020-05-19,Gold,Tier 1,1.551271404527643
3144,Restaurant_3144,South Indian,Chennai,Area_9,2017,3.7,Low,True,2020-10-21,Toing Partner,Tier 3,1.4717535323384765
3145,Restaurant_3145,Bakery,Kolkata,Area_9,2022,3.8,Low,False,2020-05-24,Toing Partner,Tier 3,1.1694934709930767
3146,Restaurant_3146,Thai,Jaipur,Area_8,2011,3.4,Medium,False,2021-07-05,Toing Partner,Tier 3,1.258333500369161
3147,Restaurant_3147,Mexican,Pune,Area_7,2011,4.5,Medium,True,2022-01-02,Bolt Partner,Tier 1,3.0911655796593607
3148,Restaurant_3148,Chinese,Jaipur,Area_5,2017,4.9,Low,False,2021-03-27,Gold,Tier 1,1.731522031768144
3149,Restaurant_3149,South Indian,Jaipur,Area_15,2010,3.9,Low,False,2020-12-01,Regular,Tier 2,2.1687281647541923
3150,Restaurant_3150,North Indian,Hyderabad,Area_6,2018,3.8,Medium,False,2021-11-21,Bolt Partner,Tier 1,1.3537581954615892
3151,Restaurant_3151,Mexican,Pune,Area_3,2019,3.8,Low,False,2021-11-17,Gold,Tier 1,1.6445393731405515
3152,Restaurant_3152,Bakery,Gurgaon,Area_13,2012,4.5,Medium,False,2020-02-19,Regular,Tier 2,1.1534582474775186
3153,Restaurant_3153,North Indian,Ahmedabad,Area_10,2011,4.8,Low,False,2020-09-13,Gold,Tier 1,1.8425889860928089
3154,Restaurant_3154,Mughlai,Delhi,Area_9,2011,4.9,Medium,False,2022-04-08,Bolt Partner,Tier 1,1.3217541827211832
3155,Restaurant_3155,Japanese,Delhi,Area_17,2012,3.5,Low,True,2020-09-09,Toing Partner,Tier 3,1.3393537345185476
3156,Restaurant_3156,Italian,Kolkata,Area_5,2013,3.6,High,False,2021-02-02,Gold,Tier 1,1.6886744811843297
3157,Restaurant_3157,Fast Food,Mumbai,Area_14,2010,4.0,Medium,False,2020-07-11,Regular,Tier 2,3.9615417232594847
3158,Restaurant_3158,Street Food,Ahmedabad,Area_5,2020,4.1,Medium,False,2022-02-18,Toing Partner,Tier 3,1.0336262925343542
3159,Restaurant_3159,Bakery,Kolkata,Area_12,2014,4.7,Low,True,2022-07-15,Regular,Tier 2,2.388705488521815
3160,Restaurant_3160,South Indian,Pune,Area_5,2019,3.5,Low,False,2021-05-24,Gold,Tier 1,1.1887783986204838
3161,Restaurant_3161,South Indian,Kolkata,Area_18,2011,4.7,High,False,2022-08-31,Toing Partner,Tier 3,1.3410073223016103
3162,Restaurant_3162,North Indian,Mumbai,Area_1,2017,4.7,Medium,True,2022-06-26,Gold,Tier 1,1.0111400897768332
3163,Restaurant_3163,Street Food,Bangalore,Area_17,2016,3.3,High,True,2021-05-15,Regular,Tier 2,1.1961226845046276
3164,Restaurant_3164,Thai,Ahmedabad,Area_13,2017,3.9,High,True,2022-09-26,Toing Partner,Tier 3,1.417949452921601
3165,Restaurant_3165,Thai,Kolkata,Area_10,2011,4.3,Low,True,2021-08-11,Regular,Tier 2,1.0293297131018575
3166,Restaurant_3166,American,Pune,Area_9,2012,4.5,Low,True,2022-01-26,Regular,Tier 2,1.4017867554326857
3167,Restaurant_3167,Mughlai,Gurgaon,Area_1,2018,3.7,Medium,False,2020-11-13,Bolt Partner,Tier 1,3.7039737342081596
3168,Restaurant_3168,Healthy Food,Delhi,Area_15,2013,4.1,Medium,False,2020-04-17,Bolt Partner,Tier 1,1.0572651253116598
3169,Restaurant_3169,Street Food,Bangalore,Area_14,2022,3.1,Low,False,2021-02-22,Regular,Tier 2,2.0603922058514277
3170,Restaurant_3170,Healthy Food,Hyderabad,Area_9,2010,3.1,High,False,2022-04-19,Bolt Partner,Tier 1,1.301526336048906
3171,Restaurant_3171,South Indian,Noida,Area_8,2022,3.7,Medium,True,2021-07-30,Toing Partner,Tier 3,1.7029418484466659
3172,Restaurant_3172,Mexican,Mumbai,Area_15,2018,4.8,Medium,False,2020-05-26,Toing Partner,Tier 3,1.1626622695611024
3173,Restaurant_3173,South Indian,Chennai,Area_7,2015,4.4,Medium,False,2020-07-05,Regular,Tier 2,1.0907598464366752
3174,Restaurant_3174,Italian,Chennai,Area_14,2020,3.4,Medium,False,2020-11-21,Bolt Partner,Tier 1,1.0913900238791916
3175,Restaurant_3175,Continental,Lucknow,Area_6,2019,4.8,High,False,2020-05-31,Bolt Partner,Tier 1,1.0372260637300232
3176,Restaurant_3176,Continental,Jaipur,Area_13,2023,3.6,Medium,False,2020-02-04,Regular,Tier 2,1.1081372935986418
3177,Restaurant_3177,Italian,Kolkata,Area_15,2023,4.9,Low,False,2020-04-10,Gold,Tier 1,1.7257273812464116
3178,Restaurant_3178,Mughlai,Delhi,Area_2,2023,3.6,High,False,2020-09-11,Regular,Tier 2,2.907303665243039
3179,Restaurant_3179,Healthy Food,Bangalore,Area_9,2010,3.1,Medium,True,2021-08-21,Gold,Tier 1,2.319478280584447
3180,Restaurant_3180,South Indian,Hyderabad,Area_12,2010,3.7,Low,False,2022-03-10,Gold,Tier 1,1.7821215842510498
3181,Restaurant_3181,Mughlai,Bangalore,Area_18,2016,4.0,High,True,2020-09-17,Regular,Tier 2,1.0602551502116098
3182,Restaurant_3182,Japanese,Noida,Area_3,2019,3.2,Low,True,2020-06-17,Bolt Partner,Tier 1,1.1861031392421217
3183,Restaurant_3183,Street Food,Jaipur,Area_10,2019,4.1,Low,False,2020-04-29,Regular,Tier 2,1.2036900917293774
3184,Restaurant_3184,Street Food,Hyderabad,Area_13,2014,3.8,Medium,False,2020-11-24,Gold,Tier 1,1.154667397127531
3185,Restaurant_3185,American,Chennai,Area_8,2019,4.9,Medium,True,2020-10-22,Gold,Tier 1,1.435924695524827
3186,Restaurant_3186,Mughlai,Hyderabad,Area_19,2014,4.8,Medium,False,2021-03-10,Gold,Tier 1,1.4673452144289738
3187,Restaurant_3187,Street Food,Bangalore,Area_14,2021,3.9,Low,False,2022-08-09,Gold,Tier 1,1.246970012829693
3188,Restaurant_3188,North Indian,Chennai,Area_8,2017,5.0,Low,True,2021-03-24,Regular,Tier 2,1.2439785163993435
3189,Restaurant_3189,Japanese,Gurgaon,Area_5,2013,3.7,Low,False,2022-04-20,Gold,Tier 1,2.41511794757754
3190,Restaurant_3190,Mexican,Noida,Area_2,2013,3.3,Low,True,2020-09-07,Gold,Tier 1,2.1785140329818695
3191,Restaurant_3191,South Indian,Delhi,Area_10,2012,3.4,Low,True,2022-09-11,Toing Partner,Tier 3,1.201940294375029
3192,Restaurant_3192,Mexican,Jaipur,Area_7,2016,3.4,High,False,2020-07-11,Gold,Tier 1,3.4057852312607073
3193,Restaurant_3193,American,Jaipur,Area_14,2020,4.5,Medium,False,2022-03-11,Bolt Partner,Tier 1,4.603605482019879
3194,Restaurant_3194,Continental,Delhi,Area_10,2019,3.1,Low,False,2022-01-23,Bolt Partner,Tier 1,1.2187353648064678
3195,Restaurant_3195,American,Chennai,Area_17,2010,4.9,Low,False,2021-08-21,Toing Partner,Tier 3,1.2445909274082496
3196,Restaurant_3196,Continental,Chennai,Area_13,2018,4.1,Low,False,2022-04-24,Bolt Partner,Tier 1,1.4222494357036655
3197,Restaurant_3197,Continental,Hyderabad,Area_7,2010,4.4,Low,True,2020-09-24,Toing Partner,Tier 3,4.121156394439505
3198,Restaurant_3198,Japanese,Noida,Area_1,2021,4.3,High,False,2020-11-10,Gold,Tier 1,2.843474032371419
3199,Restaurant_3199,Mughlai,Gurgaon,Area_18,2017,4.9,High,True,2020-09-20,Bolt Partner,Tier 1,1.0555995959797282
3200,Restaurant_3200,Chinese,Gurgaon,Area_15,2012,3.6,High,False,2022-08-15,Gold,Tier 1,1.2832443250431371
3201,Restaurant_3201,Desserts,Delhi,Area_9,2017,4.9,Medium,False,2020-09-03,Toing Partner,Tier 3,1.4963274147517653
3202,Restaurant_3202,North Indian,Chennai,Area_13,2016,4.4,Low,False,2020-08-03,Gold,Tier 1,1.41866447202054
3203,Restaurant_3203,Mughlai,Hyderabad,Area_5,2019,3.5,Medium,False,2020-10-15,Gold,Tier 1,1.1137701926946422
3204,Restaurant_3204,Healthy Food,Mumbai,Area_12,2014,3.7,High,False,2022-09-27,Toing Partner,Tier 3,2.6613895363283815
3205,Restaurant_3205,Continental,Mumbai,Area_17,2011,3.4,High,True,2021-10-19,Gold,Tier 1,1.7593770879361954
3206,Restaurant_3206,Japanese,Hyderabad,Area_5,2023,4.4,Medium,False,2021-11-25,Toing Partner,Tier 3,2.4838176663832296
3207,Restaurant_3207,South Indian,Jaipur,Area_6,2014,4.3,High,False,2020-10-20,Bolt Partner,Tier 1,2.6608949229291445
3208,Restaurant_3208,Mughlai,Mumbai,Area_11,2018,3.7,Low,True,2020-06-15,Gold,Tier 1,1.9934556765066112
3209,Restaurant_3209,Mughlai,Lucknow,Area_8,2013,4.0,Medium,True,2020-10-17,Bolt Partner,Tier 1,1.3353653483918957
3210,Restaurant_3210,Desserts,Lucknow,Area_6,2023,4.4,Low,False,2020-10-02,Bolt Partner,Tier 1,1.6024051666972408
3211,Restaurant_3211,Bakery,Mumbai,Area_3,2017,3.5,Low,True,2021-03-02,Regular,Tier 2,1.0913268445638067
3212,Restaurant_3212,American,Ahmedabad,Area_2,2022,4.2,Low,True,2020-12-17,Toing Partner,Tier 3,1.7504718954443115
3213,Restaurant_3213,North Indian,Delhi,Area_15,2014,4.0,Medium,False,2022-05-22,Regular,Tier 2,1.1038127739911305
3214,Restaurant_3214,Street Food,Pune,Area_15,2013,3.7,Medium,True,2022-09-19,Gold,Tier 1,1.80760493167503
3215,Restaurant_3215,Bakery,Kolkata,Area_18,2017,4.7,Low,False,2020-09-03,Bolt Partner,Tier 1,1.1393085183877953
3216,Restaurant_3216,Italian,Gurgaon,Area_9,2015,3.4,Low,False,2020-03-09,Toing Partner,Tier 3,1.064523531907278
3217,Restaurant_3217,North Indian,Noida,Area_18,2021,4.3,Low,False,2021-05-23,Toing Partner,Tier 3,1.0945377844238025
3218,Restaurant_3218,South Indian,Kolkata,Area_9,2011,3.2,Low,True,2022-09-01,Gold,Tier 1,1.0009975583104964
3219,Restaurant_3219,Bakery,Chennai,Area_12,2019,4.1,High,True,2020-10-09,Gold,Tier 1,1.885583280993202
3220,Restaurant_3220,Continental,Mumbai,Area_14,2022,3.9,Medium,True,2020-06-12,Gold,Tier 1,1.933115471717444
3221,Restaurant_3221,Continental,Chennai,Area_14,2021,4.0,Low,False,2022-05-23,Toing Partner,Tier 3,1.435817663540329
3222,Restaurant_3222,Thai,Gurgaon,Area_7,2017,3.8,Medium,False,2021-05-04,Regular,Tier 2,1.0919756116509938
3223,Restaurant_3223,Italian,Ahmedabad,Area_1,2018,4.1,Low,False,2022-02-24,Toing Partner,Tier 3,1.0445918665065048
3224,Restaurant_3224,Desserts,Ahmedabad,Area_18,2017,3.6,Low,False,2020-06-03,Gold,Tier 1,1.0097039268626378
3225,Restaurant_3225,Mexican,Bangalore,Area_10,2017,3.5,Low,False,2021-05-30,Regular,Tier 2,1.0948419205556825
3226,Restaurant_3226,Japanese,Hyderabad,Area_3,2022,3.3,Medium,True,2021-11-25,Regular,Tier 2,3.026907446456146
3227,Restaurant_3227,Street Food,Chennai,Area_4,2018,3.8,Low,False,2022-08-11,Bolt Partner,Tier 1,1.1482402196582524
3228,Restaurant_3228,South Indian,Bangalore,Area_3,2016,3.1,High,False,2022-08-03,Gold,Tier 1,1.244442871885442
3229,Restaurant_3229,Street Food,Hyderabad,Area_9,2010,4.5,Low,False,2020-12-07,Regular,Tier 2,1.0572369201381124
3230,Restaurant_3230,North Indian,Bangalore,Area_1,2014,4.2,High,False,2021-12-19,Bolt Partner,Tier 1,1.133994814258526
3231,Restaurant_3231,Continental,Kolkata,Area_7,2019,5.0,High,True,2020-02-04,Gold,Tier 1,1.4422112131616576
3232,Restaurant_3232,Fast Food,Jaipur,Area_13,2016,3.6,Low,False,2022-09-25,Toing Partner,Tier 3,1.5966878083915645
3233,Restaurant_3233,North Indian,Lucknow,Area_6,2016,4.7,Low,True,2022-04-04,Regular,Tier 2,1.1511392911933513
3234,Restaurant_3234,Mexican,Lucknow,Area_7,2012,3.5,High,True,2022-06-13,Regular,Tier 2,1.0301792913796173
3235,Restaurant_3235,Mexican,Chennai,Area_5,2010,3.2,Low,False,2021-10-01,Gold,Tier 1,1.2814541560413724
3236,Restaurant_3236,Mexican,Kolkata,Area_5,2021,3.6,Medium,True,2020-03-09,Gold,Tier 1,1.142729068054637
3237,Restaurant_3237,Continental,Jaipur,Area_7,2015,3.2,Low,False,2021-07-20,Toing Partner,Tier 3,1.1319534021281914
3238,Restaurant_3238,Mexican,Pune,Area_16,2010,3.5,High,False,2022-07-17,Bolt Partner,Tier 1,4.991447165045785
3239,Restaurant_3239,Desserts,Hyderabad,Area_16,2011,3.4,High,False,2020-12-11,Bolt Partner,Tier 1,1.6143748211394169
3240,Restaurant_3240,Healthy Food,Ahmedabad,Area_17,2019,4.3,Low,False,2022-09-25,Toing Partner,Tier 3,1.5022373687348627
3241,Restaurant_3241,Fast Food,Lucknow,Area_19,2023,3.6,Medium,True,2022-03-20,Regular,Tier 2,1.3083079181882544
3242,Restaurant_3242,Healthy Food,Lucknow,Area_17,2012,4.9,Medium,True,2020-12-16,Regular,Tier 2,1.3233075103242748
3243,Restaurant_3243,Bakery,Pune,Area_17,2014,3.6,High,False,2021-11-26,Gold,Tier 1,1.4758720914440104
3244,Restaurant_3244,Desserts,Mumbai,Area_13,2011,3.0,Low,False,2021-04-15,Regular,Tier 2,1.8149741196368534
3245,Restaurant_3245,Street Food,Kolkata,Area_3,2020,4.3,Medium,False,2021-06-09,Toing Partner,Tier 3,1.832307468219967
3246,Restaurant_3246,Healthy Food,Lucknow,Area_6,2021,3.9,High,True,2020-04-18,Toing Partner,Tier 3,1.098764380639438
3247,Restaurant_3247,Italian,Hyderabad,Area_7,2012,3.8,Medium,False,2021-05-16,Bolt Partner,Tier 1,1.4143730448625262
3248,Restaurant_3248,Bakery,Pune,Area_3,2023,4.7,Medium,False,2020-03-22,Regular,Tier 2,1.3040548602156496
3249,Restaurant_3249,Healthy Food,Ahmedabad,Area_7,2022,4.3,Low,True,2021-06-22,Bolt Partner,Tier 1,2.7791394422491966
3250,Restaurant_3250,Desserts,Bangalore,Area_7,2012,3.8,High,False,2020-10-30,Toing Partner,Tier 3,1.6471512553464658
3251,Restaurant_3251,Mexican,Kolkata,Area_12,2013,5.0,High,False,2021-10-17,Regular,Tier 2,1.4625512090612598
3252,Restaurant_3252,Street Food,Mumbai,Area_4,2022,3.6,Medium,True,2020-10-25,Regular,Tier 2,1.0632250917947166
3253,Restaurant_3253,Fast Food,Noida,Area_3,2021,3.5,High,True,2021-01-17,Regular,Tier 2,1.5924008796775817
3254,Restaurant_3254,Desserts,Gurgaon,Area_4,2012,3.3,High,True,2020-07-28,Regular,Tier 2,1.0643140577267731
3255,Restaurant_3255,American,Gurgaon,Area_2,2010,3.8,Low,False,2021-10-20,Toing Partner,Tier 3,1.228318249752005
3256,Restaurant_3256,Bakery,Chennai,Area_2,2015,4.4,Medium,False,2022-04-14,Gold,Tier 1,1.0801138866016717
3257,Restaurant_3257,Fast Food,Gurgaon,Area_20,2022,3.3,Low,False,2021-02-09,Regular,Tier 2,1.8020903905365149
3258,Restaurant_3258,Mughlai,Lucknow,Area_19,2013,3.3,Medium,False,2021-12-06,Regular,Tier 2,1.1224285611037461
3259,Restaurant_3259,Continental,Chennai,Area_16,2014,3.6,Medium,True,2022-04-03,Toing Partner,Tier 3,1.2823246516182791
3260,Restaurant_3260,Chinese,Mumbai,Area_14,2019,3.2,Medium,False,2022-02-01,Regular,Tier 2,3.0960312843590563
3261,Restaurant_3261,South Indian,Kolkata,Area_15,2013,4.5,Low,True,2020-06-01,Regular,Tier 2,1.1210624137207699
3262,Restaurant_3262,Mexican,Ahmedabad,Area_20,2015,4.4,High,False,2021-03-10,Bolt Partner,Tier 1,1.42538252279575
3263,Restaurant_3263,Healthy Food,Jaipur,Area_10,2014,3.1,Medium,False,2022-03-22,Regular,Tier 2,1.312240659656688
3264,Restaurant_3264,Continental,Gurgaon,Area_9,2015,4.3,High,False,2020-03-04,Toing Partner,Tier 3,1.0091870912777121
3265,Restaurant_3265,Thai,Kolkata,Area_12,2010,3.8,High,False,2020-06-15,Regular,Tier 2,2.1966518554316377
3266,Restaurant_3266,Continental,Hyderabad,Area_11,2013,3.6,Medium,True,2020-10-11,Bolt Partner,Tier 1,1.0364201955481762
3267,Restaurant_3267,Street Food,Chennai,Area_4,2021,4.4,High,False,2020-08-10,Bolt Partner,Tier 1,1.3791529512653506
3268,Restaurant_3268,Thai,Chennai,Area_7,2015,3.0,Low,True,2021-12-20,Regular,Tier 2,1.5087200773133833
3269,Restaurant_3269,Desserts,Bangalore,Area_12,2011,5.0,High,True,2021-02-25,Toing Partner,Tier 3,1.640505187454622
3270,Restaurant_3270,Fast Food,Gurgaon,Area_2,2015,4.5,Low,True,2022-03-12,Regular,Tier 2,1.7921021172982057
3271,Restaurant_3271,Continental,Bangalore,Area_20,2012,3.0,Medium,False,2020-04-29,Toing Partner,Tier 3,1.1572278938797642
3272,Restaurant_3272,Healthy Food,Lucknow,Area_3,2011,4.9,High,False,2021-07-22,Bolt Partner,Tier 1,1.0050270425734158
3273,Restaurant_3273,Mexican,Lucknow,Area_13,2012,4.7,High,True,2021-10-07,Bolt Partner,Tier 1,1.901551939437454
3274,Restaurant_3274,Japanese,Bangalore,Area_10,2013,3.5,Medium,False,2020-10-16,Bolt Partner,Tier 1,1.467507607123288
3275,Restaurant_3275,Desserts,Chennai,Area_10,2013,4.4,Medium,False,2022-08-24,Toing Partner,Tier 3,2.4702105888676464
3276,Restaurant_3276,Japanese,Lucknow,Area_11,2012,3.1,Low,False,2021-09-01,Gold,Tier 1,2.3661655361417044
3277,Restaurant_3277,American,Jaipur,Area_20,2010,3.6,High,True,2022-01-26,Regular,Tier 2,2.5263979882656695
3278,Restaurant_3278,Italian,Kolkata,Area_3,2012,3.8,Low,True,2020-04-20,Gold,Tier 1,1.3935941097990432
3279,Restaurant_3279,Desserts,Delhi,Area_2,2010,4.9,High,False,2020-02-19,Regular,Tier 2,1.2250159936086151
3280,Restaurant_3280,Mexican,Noida,Area_3,2016,3.6,Low,False,2022-09-18,Regular,Tier 2,2.190320133698001
3281,Restaurant_3281,Bakery,Lucknow,Area_16,2011,3.5,High,True,2021-09-27,Bolt Partner,Tier 1,1.3499888768096506
3282,Restaurant_3282,Fast Food,Pune,Area_6,2015,4.9,High,False,2020-03-16,Toing Partner,Tier 3,1.1066404313387996
3283,Restaurant_3283,Chinese,Chennai,Area_4,2020,4.3,High,True,2021-12-16,Gold,Tier 1,2.625893419929194
3284,Restaurant_3284,North Indian,Gurgaon,Area_4,2010,3.1,High,False,2022-02-04,Bolt Partner,Tier 1,2.918043426923437
3285,Restaurant_3285,Thai,Mumbai,Area_16,2023,4.5,Medium,False,2020-11-02,Bolt Partner,Tier 1,1.3688484487208918
3286,Restaurant_3286,Desserts,Chennai,Area_8,2020,4.2,High,False,2020-12-17,Bolt Partner,Tier 1,1.0401439789237186
3287,Restaurant_3287,Mexican,Gurgaon,Area_19,2022,3.5,High,False,2021-01-10,Toing Partner,Tier 3,1.2780933984542262
3288,Restaurant_3288,Mexican,Noida,Area_7,2011,3.7,High,True,2022-04-15,Gold,Tier 1,2.2561103774750597
