Menu_ID,Restaurant_ID,Item_Name,Category,Cuisine,Veg_NonVeg,Calories,Cost_Price,Selling_Price
35839,3543,Item_35839,Appetizer,Bakery,Veg,267,150.85,287.94
35840,3543,Item_35840,Dessert,Bakery,Veg,638,253.63,592.66
35841,3543,Item_35841,Beverage,Bakery,Non-Veg,267,315.04,557.07
35842,3544,Item_35842,Dessert,Healthy Food,Non-Veg,694,466.59,1069.56
35843,3544,Item_35843,Appetizer,Healthy Food,Veg,695,448.85,859.81
35844,3544,Item_35844,Dessert,Healthy Food,Veg,249,304.51,574.51
35845,3544,Item_35845,Main Course,Healthy Food,Veg,442,77.11,185.11
35846,3544,Item_35846,Dessert,Healthy Food,Veg,789,389.06,931.14
35847,3544,Item_35847,Snacks,Healthy Food,Veg,331,208.26,424.81
35848,3544,Item_35848,Snacks,Healthy Food,Veg,929,117.2,252.15
35849,3544,Item_35849,Main Course,Healthy Food,Veg,823,440.72,799.16
35850,3544,Item_35850,Dessert,Healthy Food,Non-Veg,428,346.27,896.75
35851,3545,Item_35851,Dessert,Japanese,Non-Veg,653,78.58,221.56
35852,3545,Item_35852,Dessert,Japanese,Non-Veg,759,143.61,308.95
35853,3545,Item_35853,Main Course,Japanese,Veg,548,113.22,328.29
35854,3545,Item_35854,Appetizer,Japanese,Non-Veg,494,180.56,481.48
35855,3545,Item_35855,Dessert,Japanese,Non-Veg,963,350.82,946.17
35856,3545,Item_35856,Dessert,Japanese,Non-Veg,249,208.87,396.78
35857,3545,Item_35857,Dessert,Japanese,Non-Veg,415,203.27,515.2
35858,3546,Item_35858,Appetizer,Street Food,Veg,636,465.82,883.88
35859,3546,Item_35859,Appetizer,Street Food,Non-Veg,247,416.72,1007.4
35860,3546,Item_35860,Appetizer,Street Food,Veg,623,103.64,241.73
35861,3546,Item_35861,Dessert,Street Food,Non-Veg,820,417.94,1058.32
35862,3546,Item_35862,Dessert,Street Food,Non-Veg,193,397.42,929.52
35863,3546,Item_35863,Main Course,Street Food,Non-Veg,710,195.48,315.19
35864,3546,Item_35864,Main Course,Street Food,Non-Veg,771,321.42,774.36
35865,3546,Item_35865,Appetizer,Street Food,Non-Veg,371,51.92,141.03
35866,3546,Item_35866,Snacks,Street Food,Non-Veg,720,401.93,784.6
35867,3546,Item_35867,Snacks,Street Food,Veg,982,79.05,200.13
35868,3546,Item_35868,Snacks,Street Food,Non-Veg,667,218.23,361.73
35869,3547,Item_35869,Beverage,Desserts,Non-Veg,404,388.56,1085.33
35870,3547,Item_35870,Dessert,Desserts,Veg,451,237.13,573.71
35871,3547,Item_35871,Dessert,Desserts,Non-Veg,803,179.25,331.35
35872,3547,Item_35872,Main Course,Desserts,Veg,180,50.5,77.02
35873,3547,Item_35873,Main Course,Desserts,Non-Veg,164,202.75,553.59
35874,3547,Item_35874,Appetizer,Desserts,Non-Veg,433,109.99,248.6
35875,3547,Item_35875,Snacks,Desserts,Veg,152,181.95,426.37
35876,3547,Item_35876,Main Course,Desserts,Non-Veg,640,392.84,607.31
35877,3547,Item_35877,Snacks,Desserts,Veg,299,189.68,486.57
35878,3547,Item_35878,Beverage,Desserts,Non-Veg,229,442.33,969.9
35879,3547,Item_35879,Snacks,Desserts,Veg,798,353.11,734.69
35880,3547,Item_35880,Beverage,Desserts,Veg,166,87.74,220.85
35881,3547,Item_35881,Snacks,Desserts,Veg,966,158.56,300.42
35882,3548,Item_35882,Snacks,Mexican,Non-Veg,844,206.04,546.98
35883,3548,Item_35883,Dessert,Mexican,Non-Veg,213,152.57,355.11
35884,3548,Item_35884,Appetizer,Mexican,Non-Veg,880,385.62,665.7
35885,3548,Item_35885,Appetizer,Mexican,Non-Veg,559,386.34,815.19
35886,3548,Item_35886,Dessert,Mexican,Veg,560,486.79,1431.9
35887,3548,Item_35887,Appetizer,Mexican,Non-Veg,340,223.19,346.74
35888,3548,Item_35888,Snacks,Mexican,Veg,203,405.34,1166.74
35889,3548,Item_35889,Dessert,Mexican,Non-Veg,516,297.13,612.33
35890,3548,Item_35890,Main Course,Mexican,Non-Veg,355,219.12,452.93
35891,3548,Item_35891,Snacks,Mexican,Veg,505,169.71,433.54
35892,3549,Item_35892,Beverage,Healthy Food,Non-Veg,889,201.7,342.56
35893,3549,Item_35893,Beverage,Healthy Food,Non-Veg,711,396.34,932.0
35894,3549,Item_35894,Dessert,Healthy Food,Non-Veg,977,310.14,627.69
35895,3549,Item_35895,Main Course,Healthy Food,Veg,101,391.07,814.31
35896,3549,Item_35896,Main Course,Healthy Food,Veg,732,104.27,173.2
35897,3549,Item_35897,Beverage,Healthy Food,Non-Veg,353,319.74,879.77
35898,3549,Item_35898,Main Course,Healthy Food,Non-Veg,351,425.6,1270.86
35899,3549,Item_35899,Appetizer,Healthy Food,Non-Veg,920,236.23,686.17
35900,3549,Item_35900,Snacks,Healthy Food,Non-Veg,788,285.72,751.53
35901,3549,Item_35901,Dessert,Healthy Food,Veg,796,165.24,254.36
35902,3549,Item_35902,Beverage,Healthy Food,Non-Veg,180,474.44,956.7
35903,3549,Item_35903,Beverage,Healthy Food,Non-Veg,107,297.75,852.7
35904,3549,Item_35904,Appetizer,Healthy Food,Veg,702,115.72,232.08
35905,3549,Item_35905,Beverage,Healthy Food,Non-Veg,724,205.63,452.48
35906,3550,Item_35906,Main Course,Mexican,Veg,562,371.06,963.45
35907,3550,Item_35907,Appetizer,Mexican,Non-Veg,238,491.75,1056.31
35908,3550,Item_35908,Snacks,Mexican,Veg,573,436.93,1091.91
35909,3550,Item_35909,Main Course,Mexican,Non-Veg,374,172.33,456.66
35910,3550,Item_35910,Appetizer,Mexican,Veg,641,169.08,371.01
35911,3550,Item_35911,Dessert,Mexican,Veg,499,486.85,1212.37
35912,3550,Item_35912,Dessert,Mexican,Non-Veg,622,165.44,357.6
35913,3550,Item_35913,Snacks,Mexican,Veg,177,191.76,321.06
35914,3550,Item_35914,Main Course,Mexican,Non-Veg,878,177.96,451.55
35915,3551,Item_35915,Appetizer,Bakery,Non-Veg,728,294.12,577.58
35916,3551,Item_35916,Dessert,Bakery,Non-Veg,793,467.41,1330.22
35917,3551,Item_35917,Appetizer,Bakery,Non-Veg,289,362.85,1018.6
35918,3551,Item_35918,Main Course,Bakery,Veg,399,351.36,872.49
35919,3551,Item_35919,Main Course,Bakery,Non-Veg,489,353.96,782.21
35920,3551,Item_35920,Snacks,Bakery,Non-Veg,960,275.73,701.08
35921,3551,Item_35921,Appetizer,Bakery,Veg,602,380.06,884.22
35922,3551,Item_35922,Appetizer,Bakery,Veg,197,90.49,175.51
35923,3551,Item_35923,Snacks,Bakery,Veg,375,167.52,378.64
35924,3551,Item_35924,Dessert,Bakery,Non-Veg,938,322.89,540.57
35925,3551,Item_35925,Main Course,Bakery,Non-Veg,869,413.33,1228.92
35926,3551,Item_35926,Appetizer,Bakery,Veg,275,72.85,151.9
35927,3551,Item_35927,Main Course,Bakery,Veg,496,286.91,642.42
35928,3552,Item_35928,Dessert,Bakery,Veg,849,429.92,1024.5
35929,3552,Item_35929,Snacks,Bakery,Non-Veg,468,498.18,1342.01
35930,3552,Item_35930,Appetizer,Bakery,Non-Veg,464,390.15,672.4
35931,3552,Item_35931,Main Course,Bakery,Veg,515,461.39,1056.87
35932,3552,Item_35932,Beverage,Bakery,Veg,463,451.53,1024.35
35933,3552,Item_35933,Appetizer,Bakery,Non-Veg,718,150.81,367.2
35934,3552,Item_35934,Dessert,Bakery,Non-Veg,563,136.39,395.35
35935,3552,Item_35935,Beverage,Bakery,Veg,370,461.6,1050.2
35936,3552,Item_35936,Appetizer,Bakery,Veg,399,163.82,309.4
35937,3552,Item_35937,Dessert,Bakery,Veg,552,498.81,771.24
35938,3552,Item_35938,Main Course,Bakery,Veg,267,120.19,210.59
35939,3552,Item_35939,Dessert,Bakery,Non-Veg,618,141.4,221.5
35940,3553,Item_35940,Beverage,North Indian,Veg,696,444.86,779.64
35941,3553,Item_35941,Dessert,North Indian,Veg,822,209.74,510.32
35942,3553,Item_35942,Snacks,North Indian,Non-Veg,805,279.52,755.42
35943,3553,Item_35943,Beverage,North Indian,Non-Veg,646,89.49,245.37
35944,3553,Item_35944,Appetizer,North Indian,Veg,729,426.65,1268.48
35945,3553,Item_35945,Snacks,North Indian,Non-Veg,809,50.39,87.68
35946,3553,Item_35946,Dessert,North Indian,Non-Veg,604,224.74,547.25
35947,3553,Item_35947,Appetizer,North Indian,Veg,187,473.81,784.73
35948,3553,Item_35948,Dessert,North Indian,Non-Veg,395,488.88,847.92
35949,3553,Item_35949,Dessert,North Indian,Non-Veg,789,358.77,1066.25
35950,3553,Item_35950,Appetizer,North Indian,Non-Veg,349,465.43,1110.65
35951,3554,Item_35951,Appetizer,Continental,Veg,737,280.81,714.12
35952,3554,Item_35952,Snacks,Continental,Veg,722,267.17,506.47
35953,3554,Item_35953,Beverage,Continental,Non-Veg,660,70.44,196.54
35954,3554,Item_35954,Dessert,Continental,Veg,716,468.14,1400.47
35955,3554,Item_35955,Appetizer,Continental,Non-Veg,659,285.91,548.05
35956,3554,Item_35956,Appetizer,Continental,Veg,266,331.81,547.85
35957,3554,Item_35957,Beverage,Continental,Veg,242,289.27,705.72
35958,3554,Item_35958,Main Course,Continental,Veg,265,177.75,345.21
35959,3554,Item_35959,Appetizer,Continental,Veg,339,227.35,445.33
35960,3554,Item_35960,Main Course,Continental,Veg,126,125.88,322.02
35961,3554,Item_35961,Appetizer,Continental,Veg,255,210.14,393.77
35962,3554,Item_35962,Snacks,Continental,Non-Veg,489,56.02,147.34
35963,3555,Item_35963,Beverage,South Indian,Veg,369,473.76,1304.92
35964,3555,Item_35964,Snacks,South Indian,Veg,506,175.01,417.55
35965,3555,Item_35965,Appetizer,South Indian,Non-Veg,332,351.03,828.34
35966,3555,Item_35966,Dessert,South Indian,Veg,917,248.57,438.0
35967,3555,Item_35967,Snacks,South Indian,Veg,942,205.21,476.51
35968,3555,Item_35968,Main Course,South Indian,Veg,533,344.87,847.95
35969,3555,Item_35969,Beverage,South Indian,Non-Veg,490,215.05,444.86
35970,3555,Item_35970,Beverage,South Indian,Non-Veg,785,50.25,118.82
35971,3555,Item_35971,Appetizer,South Indian,Non-Veg,957,496.24,1002.62
35972,3555,Item_35972,Dessert,South Indian,Veg,589,428.6,981.67
35973,3555,Item_35973,Snacks,South Indian,Non-Veg,844,226.92,403.68
35974,3555,Item_35974,Appetizer,South Indian,Non-Veg,639,256.1,739.38
35975,3556,Item_35975,Beverage,North Indian,Non-Veg,125,119.98,271.21
35976,3556,Item_35976,Appetizer,North Indian,Non-Veg,932,164.82,393.12
35977,3556,Item_35977,Beverage,North Indian,Veg,674,385.32,800.26
35978,3556,Item_35978,Appetizer,North Indian,Veg,665,217.86,456.73
35979,3556,Item_35979,Beverage,North Indian,Veg,188,470.52,1368.54
35980,3556,Item_35980,Beverage,North Indian,Veg,806,267.09,702.53
35981,3556,Item_35981,Beverage,North Indian,Veg,939,494.42,1366.47
35982,3556,Item_35982,Dessert,North Indian,Non-Veg,248,408.81,1091.59
35983,3556,Item_35983,Beverage,North Indian,Non-Veg,183,283.81,649.77
35984,3557,Item_35984,Beverage,Bakery,Veg,992,450.02,758.59
35985,3557,Item_35985,Dessert,Bakery,Non-Veg,748,243.6,558.0
35986,3557,Item_35986,Dessert,Bakery,Non-Veg,886,354.85,849.63
35987,3557,Item_35987,Appetizer,Bakery,Veg,734,255.59,676.6
35988,3557,Item_35988,Dessert,Bakery,Veg,589,394.29,724.75
35989,3558,Item_35989,Dessert,South Indian,Non-Veg,282,94.66,190.69
35990,3558,Item_35990,Appetizer,South Indian,Veg,235,162.96,429.63
35991,3558,Item_35991,Beverage,South Indian,Non-Veg,290,444.73,859.98
35992,3558,Item_35992,Beverage,South Indian,Non-Veg,682,180.54,523.29
35993,3558,Item_35993,Beverage,South Indian,Non-Veg,886,332.36,929.54
35994,3558,Item_35994,Appetizer,South Indian,Non-Veg,775,212.6,394.12
35995,3558,Item_35995,Main Course,South Indian,Veg,756,91.39,213.03
35996,3558,Item_35996,Beverage,South Indian,Veg,983,354.5,571.81
35997,3558,Item_35997,Dessert,South Indian,Veg,774,192.29,288.46
35998,3558,Item_35998,Snacks,South Indian,Veg,658,218.23,584.65
35999,3559,Item_35999,Beverage,Japanese,Veg,675,375.49,820.3
36000,3559,Item_36000,Snacks,Japanese,Veg,469,336.97,654.49
36001,3559,Item_36001,Dessert,Japanese,Veg,245,78.33,152.05
36002,3559,Item_36002,Snacks,Japanese,Non-Veg,186,225.0,557.81
36003,3559,Item_36003,Main Course,Japanese,Non-Veg,269,408.46,1095.4
36004,3559,Item_36004,Main Course,Japanese,Non-Veg,807,229.75,448.83
36005,3559,Item_36005,Beverage,Japanese,Veg,739,223.64,552.85
36006,3560,Item_36006,Beverage,Japanese,Veg,656,209.19,349.03
36007,3560,Item_36007,Snacks,Japanese,Veg,736,93.11,203.37
36008,3560,Item_36008,Main Course,Japanese,Non-Veg,985,379.08,630.79
36009,3560,Item_36009,Main Course,Japanese,Veg,178,308.54,786.96
36010,3560,Item_36010,Appetizer,Japanese,Non-Veg,816,243.71,381.65
36011,3560,Item_36011,Appetizer,Japanese,Non-Veg,917,83.16,192.03
36012,3560,Item_36012,Dessert,Japanese,Non-Veg,969,417.43,928.98
36013,3560,Item_36013,Dessert,Japanese,Veg,202,274.02,607.14
36014,3560,Item_36014,Appetizer,Japanese,Veg,289,167.28,322.89
36015,3560,Item_36015,Appetizer,Japanese,Non-Veg,314,74.57,137.09
36016,3560,Item_36016,Appetizer,Japanese,Non-Veg,884,251.26,610.61
36017,3560,Item_36017,Dessert,Japanese,Non-Veg,746,477.27,1430.69
36018,3560,Item_36018,Dessert,Japanese,Veg,896,119.19,230.2
36019,3560,Item_36019,Snacks,Japanese,Veg,684,52.7,135.78
36020,3560,Item_36020,Snacks,Japanese,Veg,184,343.15,847.97
36021,3561,Item_36021,Beverage,Italian,Veg,440,461.93,1172.6
36022,3561,Item_36022,Appetizer,Italian,Non-Veg,332,129.31,231.88
36023,3561,Item_36023,Beverage,Italian,Veg,364,89.59,239.38
36024,3561,Item_36024,Appetizer,Italian,Non-Veg,507,147.1,333.6
36025,3561,Item_36025,Beverage,Italian,Non-Veg,334,50.21,98.22
36026,3561,Item_36026,Main Course,Italian,Non-Veg,640,439.79,823.19
36027,3561,Item_36027,Main Course,Italian,Veg,133,253.01,652.6
36028,3561,Item_36028,Beverage,Italian,Veg,372,54.85,100.73
36029,3561,Item_36029,Beverage,Italian,Veg,472,155.18,442.79
36030,3561,Item_36030,Snacks,Italian,Non-Veg,542,182.03,422.11
36031,3561,Item_36031,Beverage,Italian,Veg,944,418.85,864.45
36032,3561,Item_36032,Dessert,Italian,Non-Veg,265,389.59,984.57
36033,3561,Item_36033,Main Course,Italian,Non-Veg,743,414.62,733.18
36034,3561,Item_36034,Appetizer,Italian,Veg,272,358.86,644.95
36035,3561,Item_36035,Beverage,Italian,Non-Veg,859,457.07,1246.92
36036,3562,Item_36036,Beverage,Chinese,Veg,714,329.17,526.86
36037,3562,Item_36037,Dessert,Chinese,Non-Veg,285,320.02,901.04
36038,3562,Item_36038,Dessert,Chinese,Non-Veg,145,359.74,983.5
36039,3562,Item_36039,Snacks,Chinese,Non-Veg,347,66.59,144.72
36040,3562,Item_36040,Main Course,Chinese,Non-Veg,867,298.17,665.46
36041,3562,Item_36041,Main Course,Chinese,Veg,102,124.01,316.64
36042,3562,Item_36042,Dessert,Chinese,Non-Veg,582,106.81,178.17
36043,3562,Item_36043,Beverage,Chinese,Veg,958,438.14,1235.62
36044,3563,Item_36044,Snacks,Chinese,Non-Veg,307,495.01,941.71
36045,3563,Item_36045,Beverage,Chinese,Non-Veg,367,288.09,714.0
36046,3563,Item_36046,Main Course,Chinese,Veg,836,270.4,494.65
36047,3563,Item_36047,Main Course,Chinese,Non-Veg,291,295.96,598.95
36048,3563,Item_36048,Appetizer,Chinese,Non-Veg,150,118.01,315.48
36049,3563,Item_36049,Beverage,Chinese,Non-Veg,540,254.93,490.83
36050,3563,Item_36050,Beverage,Chinese,Veg,963,211.2,355.07
36051,3563,Item_36051,Dessert,Chinese,Veg,446,392.08,626.23
36052,3563,Item_36052,Appetizer,Chinese,Non-Veg,843,439.49,742.78
36053,3563,Item_36053,Appetizer,Chinese,Veg,833,217.38,419.83
36054,3564,Item_36054,Dessert,Japanese,Non-Veg,949,129.94,218.63
36055,3564,Item_36055,Dessert,Japanese,Veg,764,59.88,149.38
36056,3564,Item_36056,Beverage,Japanese,Non-Veg,244,234.58,466.88
36057,3564,Item_36057,Dessert,Japanese,Veg,884,156.14,414.92
36058,3564,Item_36058,Dessert,Japanese,Veg,162,410.85,1024.03
36059,3565,Item_36059,Main Course,American,Non-Veg,854,278.09,651.61
36060,3565,Item_36060,Main Course,American,Non-Veg,894,282.23,711.52
36061,3565,Item_36061,Dessert,American,Non-Veg,157,54.79,154.87
36062,3565,Item_36062,Beverage,American,Non-Veg,469,415.27,1209.08
36063,3565,Item_36063,Beverage,American,Non-Veg,357,276.19,629.16
36064,3565,Item_36064,Main Course,American,Veg,877,422.94,989.02
36065,3565,Item_36065,Beverage,American,Non-Veg,957,165.37,453.4
36066,3565,Item_36066,Beverage,American,Veg,672,341.56,544.56
36067,3565,Item_36067,Beverage,American,Non-Veg,658,409.21,652.64
36068,3565,Item_36068,Beverage,American,Veg,457,361.57,734.85
36069,3565,Item_36069,Appetizer,American,Veg,573,233.04,355.98
36070,3566,Item_36070,Appetizer,Italian,Non-Veg,889,113.28,308.14
36071,3566,Item_36071,Main Course,Italian,Non-Veg,121,255.57,470.66
36072,3566,Item_36072,Beverage,Italian,Non-Veg,574,413.5,1206.5
36073,3566,Item_36073,Beverage,Italian,Non-Veg,571,105.3,294.23
36074,3566,Item_36074,Beverage,Italian,Veg,564,477.85,1319.81
36075,3566,Item_36075,Appetizer,Italian,Non-Veg,891,150.73,374.38
36076,3567,Item_36076,Main Course,Thai,Non-Veg,692,441.65,1091.12
36077,3567,Item_36077,Dessert,Thai,Veg,748,258.44,590.29
36078,3567,Item_36078,Beverage,Thai,Non-Veg,799,443.52,1149.34
36079,3567,Item_36079,Snacks,Thai,Non-Veg,135,269.48,600.26
36080,3567,Item_36080,Appetizer,Thai,Non-Veg,378,306.93,852.15
36081,3567,Item_36081,Main Course,Thai,Non-Veg,230,51.74,87.56
36082,3567,Item_36082,Appetizer,Thai,Veg,459,261.1,693.95
36083,3568,Item_36083,Main Course,Italian,Non-Veg,271,403.64,636.96
36084,3568,Item_36084,Appetizer,Italian,Non-Veg,953,295.49,762.3
36085,3568,Item_36085,Appetizer,Italian,Non-Veg,451,423.09,950.55
36086,3568,Item_36086,Dessert,Italian,Non-Veg,921,324.75,846.29
36087,3568,Item_36087,Dessert,Italian,Veg,627,80.79,170.28
36088,3568,Item_36088,Appetizer,Italian,Non-Veg,299,377.22,759.24
36089,3569,Item_36089,Main Course,Japanese,Non-Veg,440,356.02,832.18
36090,3569,Item_36090,Snacks,Japanese,Non-Veg,300,330.57,949.41
36091,3569,Item_36091,Main Course,Japanese,Veg,847,87.32,150.95
36092,3569,Item_36092,Dessert,Japanese,Non-Veg,897,338.74,554.01
36093,3569,Item_36093,Appetizer,Japanese,Veg,675,375.11,1005.47
36094,3569,Item_36094,Main Course,Japanese,Veg,883,136.49,395.08
36095,3569,Item_36095,Appetizer,Japanese,Veg,349,191.44,351.23
36096,3569,Item_36096,Main Course,Japanese,Veg,395,472.63,972.22
36097,3569,Item_36097,Main Course,Japanese,Veg,831,410.57,648.05
36098,3569,Item_36098,Main Course,Japanese,Non-Veg,352,129.27,224.81
36099,3569,Item_36099,Snacks,Japanese,Non-Veg,655,300.35,877.75
36100,3569,Item_36100,Appetizer,Japanese,Veg,331,64.43,126.37
36101,3569,Item_36101,Main Course,Japanese,Non-Veg,982,454.88,1035.5
36102,3569,Item_36102,Beverage,Japanese,Non-Veg,954,437.25,1309.42
36103,3569,Item_36103,Dessert,Japanese,Non-Veg,827,215.89,349.53
36104,3570,Item_36104,Main Course,Italian,Non-Veg,671,168.7,291.59
36105,3570,Item_36105,Main Course,Italian,Non-Veg,277,349.6,595.4
36106,3570,Item_36106,Appetizer,Italian,Veg,206,373.89,608.01
36107,3570,Item_36107,Main Course,Italian,Veg,738,88.68,198.61
36108,3570,Item_36108,Main Course,Italian,Non-Veg,932,398.21,680.21
36109,3571,Item_36109,Appetizer,Italian,Veg,929,372.5,760.36
36110,3571,Item_36110,Appetizer,Italian,Veg,419,86.96,151.71
36111,3571,Item_36111,Snacks,Italian,Veg,657,416.03,1093.0
36112,3571,Item_36112,Snacks,Italian,Veg,929,229.31,397.13
36113,3571,Item_36113,Snacks,Italian,Veg,754,496.38,967.75
36114,3571,Item_36114,Main Course,Italian,Non-Veg,784,235.55,562.56
36115,3572,Item_36115,Appetizer,Chinese,Veg,664,151.74,282.7
36116,3572,Item_36116,Snacks,Chinese,Veg,544,305.7,517.06
36117,3572,Item_36117,Beverage,Chinese,Veg,251,459.09,756.42
36118,3572,Item_36118,Dessert,Chinese,Veg,654,168.18,475.95
36119,3572,Item_36119,Appetizer,Chinese,Non-Veg,348,200.76,459.26
36120,3572,Item_36120,Dessert,Chinese,Non-Veg,412,220.58,568.14
36121,3572,Item_36121,Beverage,Chinese,Veg,320,379.83,1006.52
36122,3572,Item_36122,Appetizer,Chinese,Veg,966,164.36,337.96
36123,3572,Item_36123,Dessert,Chinese,Non-Veg,877,243.88,374.18
36124,3573,Item_36124,Snacks,Continental,Non-Veg,924,105.79,245.51
36125,3573,Item_36125,Snacks,Continental,Non-Veg,936,385.68,685.43
36126,3573,Item_36126,Main Course,Continental,Non-Veg,467,473.81,1141.06
36127,3573,Item_36127,Appetizer,Continental,Non-Veg,690,328.53,787.56
36128,3573,Item_36128,Appetizer,Continental,Non-Veg,282,477.85,1414.8
36129,3573,Item_36129,Main Course,Continental,Non-Veg,984,137.89,210.52
36130,3573,Item_36130,Dessert,Continental,Non-Veg,996,379.44,982.47
36131,3573,Item_36131,Dessert,Continental,Non-Veg,581,466.55,773.2
36132,3573,Item_36132,Appetizer,Continental,Non-Veg,732,101.52,259.12
36133,3573,Item_36133,Dessert,Continental,Veg,188,155.48,387.12
36134,3573,Item_36134,Main Course,Continental,Non-Veg,619,358.12,895.63
36135,3573,Item_36135,Dessert,Continental,Non-Veg,130,143.32,246.35
36136,3574,Item_36136,Snacks,North Indian,Veg,156,306.51,625.44
36137,3574,Item_36137,Appetizer,North Indian,Veg,525,167.34,435.2
36138,3574,Item_36138,Appetizer,North Indian,Non-Veg,503,105.85,191.78
36139,3574,Item_36139,Dessert,North Indian,Veg,564,97.29,242.44
36140,3574,Item_36140,Dessert,North Indian,Non-Veg,113,214.27,624.47
36141,3574,Item_36141,Appetizer,North Indian,Veg,517,429.07,770.31
36142,3574,Item_36142,Beverage,North Indian,Non-Veg,449,176.88,288.04
36143,3574,Item_36143,Appetizer,North Indian,Veg,994,168.96,498.63
36144,3574,Item_36144,Dessert,North Indian,Non-Veg,487,260.36,661.51
36145,3574,Item_36145,Appetizer,North Indian,Veg,837,419.34,879.82
36146,3574,Item_36146,Snacks,North Indian,Veg,513,80.89,196.98
36147,3574,Item_36147,Main Course,North Indian,Veg,139,120.48,223.38
36148,3574,Item_36148,Snacks,North Indian,Veg,219,254.66,531.27
36149,3574,Item_36149,Beverage,North Indian,Veg,312,444.89,1024.02
36150,3574,Item_36150,Dessert,North Indian,Non-Veg,912,159.32,278.68
36151,3575,Item_36151,Beverage,Japanese,Veg,214,138.09,320.19
36152,3575,Item_36152,Beverage,Japanese,Non-Veg,284,242.62,446.51
36153,3575,Item_36153,Main Course,Japanese,Non-Veg,301,341.45,985.04
36154,3575,Item_36154,Beverage,Japanese,Non-Veg,647,152.74,455.5
36155,3575,Item_36155,Snacks,Japanese,Veg,384,61.25,94.71
36156,3575,Item_36156,Dessert,Japanese,Non-Veg,745,171.53,331.5
36157,3575,Item_36157,Main Course,Japanese,Non-Veg,153,484.63,1426.15
36158,3575,Item_36158,Snacks,Japanese,Veg,228,222.7,334.94
36159,3575,Item_36159,Beverage,Japanese,Non-Veg,762,50.76,104.57
36160,3575,Item_36160,Dessert,Japanese,Non-Veg,490,324.57,960.25
36161,3575,Item_36161,Appetizer,Japanese,Veg,398,484.23,1040.6
36162,3575,Item_36162,Main Course,Japanese,Non-Veg,567,363.37,627.41
36163,3575,Item_36163,Dessert,Japanese,Veg,414,158.63,310.25
36164,3575,Item_36164,Dessert,Japanese,Veg,257,331.09,747.25
36165,3576,Item_36165,Appetizer,Chinese,Non-Veg,936,380.3,1094.31
36166,3576,Item_36166,Main Course,Chinese,Veg,268,478.98,1234.75
36167,3576,Item_36167,Dessert,Chinese,Veg,647,367.34,887.41
36168,3576,Item_36168,Dessert,Chinese,Non-Veg,103,58.24,107.83
36169,3576,Item_36169,Main Course,Chinese,Veg,359,142.93,267.76
36170,3576,Item_36170,Appetizer,Chinese,Veg,633,291.46,476.67
36171,3576,Item_36171,Dessert,Chinese,Non-Veg,928,50.78,80.27
36172,3576,Item_36172,Main Course,Chinese,Non-Veg,203,170.55,333.22
36173,3577,Item_36173,Snacks,Street Food,Veg,398,415.26,648.82
36174,3577,Item_36174,Beverage,Street Food,Veg,376,51.68,87.33
36175,3577,Item_36175,Main Course,Street Food,Non-Veg,100,119.45,337.85
36176,3577,Item_36176,Snacks,Street Food,Non-Veg,176,108.08,250.65
36177,3577,Item_36177,Appetizer,Street Food,Non-Veg,942,380.72,1139.13
36178,3577,Item_36178,Appetizer,Street Food,Non-Veg,319,154.5,412.63
36179,3577,Item_36179,Beverage,Street Food,Veg,395,214.04,487.92
36180,3577,Item_36180,Beverage,Street Food,Non-Veg,253,390.14,901.82
36181,3577,Item_36181,Beverage,Street Food,Veg,977,101.78,218.55
36182,3577,Item_36182,Main Course,Street Food,Veg,549,458.66,1312.74
36183,3577,Item_36183,Appetizer,Street Food,Veg,393,432.21,1266.0
36184,3578,Item_36184,Dessert,Italian,Veg,545,116.59,177.4
36185,3578,Item_36185,Snacks,Italian,Non-Veg,228,225.74,668.96
36186,3578,Item_36186,Snacks,Italian,Non-Veg,451,476.68,1242.98
36187,3578,Item_36187,Snacks,Italian,Veg,198,280.47,436.16
36188,3578,Item_36188,Dessert,Italian,Non-Veg,1000,425.45,970.68
36189,3579,Item_36189,Appetizer,American,Veg,693,385.88,964.67
36190,3579,Item_36190,Dessert,American,Veg,296,138.98,376.6
36191,3579,Item_36191,Appetizer,American,Non-Veg,793,323.94,674.0
36192,3579,Item_36192,Appetizer,American,Veg,601,192.97,464.68
36193,3579,Item_36193,Appetizer,American,Veg,945,271.9,547.87
36194,3579,Item_36194,Main Course,American,Veg,668,155.96,395.96
36195,3579,Item_36195,Snacks,American,Veg,415,153.46,426.82
36196,3579,Item_36196,Appetizer,American,Veg,228,412.7,1145.93
36197,3579,Item_36197,Main Course,American,Non-Veg,136,106.11,167.88
36198,3579,Item_36198,Beverage,American,Non-Veg,948,236.13,450.9
36199,3580,Item_36199,Appetizer,Japanese,Non-Veg,935,142.17,290.17
36200,3580,Item_36200,Main Course,Japanese,Non-Veg,679,360.84,787.15
36201,3580,Item_36201,Main Course,Japanese,Veg,959,59.47,145.81
36202,3580,Item_36202,Snacks,Japanese,Non-Veg,858,457.89,1134.42
36203,3580,Item_36203,Snacks,Japanese,Veg,361,468.54,995.94
36204,3580,Item_36204,Beverage,Japanese,Veg,702,124.74,310.0
36205,3580,Item_36205,Snacks,Japanese,Veg,171,362.15,660.37
36206,3580,Item_36206,Beverage,Japanese,Veg,457,278.34,422.27
36207,3580,Item_36207,Snacks,Japanese,Veg,715,289.36,486.54
