Order_Item_ID,Order_ID,Menu_ID,Quantity,Selling_Price_Per_Item,Discount_Item,GST_Item,Net_Amount_Item
366985,197029,5480,2,499.67,0.0,49.97,1049.31
366986,197029,5473,1,1155.92,0.0,57.8,1213.72
366987,197030,36522,1,1018.26,0.0,50.91,1069.17
366988,197031,30629,1,935.98,0.0,46.8,982.78
366989,197031,30635,1,299.59,0.0,14.98,314.57
366990,197031,30637,2,358.86,0.0,35.89,753.61
366991,197032,27068,1,506.92,0.0,25.35,532.27
366992,197033,11356,1,1000.45,0.0,50.02,1050.47
366993,197033,11348,1,521.85,26.09,24.79,520.5500000000001
366994,197034,31691,1,248.01,0.0,12.4,260.40999999999997
366995,197035,19139,1,155.04,0.0,7.75,162.79
366996,197035,19142,2,1368.47,0.0,136.85,2873.79
366997,197036,948,2,783.32,0.0,78.33,1644.97
366998,197036,949,1,499.1,0.0,24.96,524.0600000000001
366999,197037,22319,2,895.28,0.0,89.53,1880.09
367000,197037,22327,1,523.61,0.0,26.18,549.79
367001,197038,37370,1,1157.47,0.0,57.87,1215.34
367002,197038,37377,1,304.78,0.0,15.24,320.02
367003,197038,37373,2,764.8,0.0,76.48,1606.08
367004,197038,37376,2,213.67,0.0,21.37,448.71
367005,197039,31710,2,618.62,0.0,61.86,1299.1
367006,197040,36140,2,624.47,0.0,62.45,1311.39
367007,197041,14303,2,598.75,0.0,59.88,1257.38
367008,197041,14298,1,962.77,0.0,48.14,1010.91
367009,197041,14296,1,122.33,0.0,6.12,128.45
367010,197042,7643,2,339.08,0.0,33.91,712.0699999999999
367011,197043,6502,2,476.66,23.83,45.28,950.94
367012,197044,3460,1,573.76,0.0,28.69,602.45
367013,197045,17877,1,468.05,0.0,23.4,491.45
367014,197046,22948,1,649.68,0.0,32.48,682.16
367015,197046,22945,1,726.52,0.0,36.33,762.85
367016,197047,23486,1,221.27,0.0,11.06,232.33
367017,197047,23487,1,863.7,0.0,43.19,906.8900000000001
367018,197047,23480,1,119.5,0.0,5.98,125.48
367019,197048,29750,2,772.65,0.0,77.27,1622.57
367020,197049,40268,2,599.28,0.0,59.93,1258.49
367021,197050,4714,2,1004.31,50.22,95.41,2003.59
367022,197051,25114,2,376.52,0.0,37.65,790.6899999999999
367023,197051,25112,1,951.64,0.0,47.58,999.22
367024,197052,11834,2,238.44,11.92,22.65,475.69
367025,197052,11830,2,849.46,0.0,84.95,1783.8700000000001
367026,197052,11828,1,540.54,27.03,25.68,539.1899999999999
367027,197052,11835,2,673.13,0.0,67.31,1413.57
367028,197052,11832,1,630.44,0.0,31.52,661.96
367029,197053,12800,2,564.02,0.0,56.4,1184.44
367030,197054,27409,1,398.08,19.9,18.91,397.09000000000003
367031,197054,27403,2,316.08,15.8,30.03,630.5899999999999
367032,197054,27408,1,986.9,0.0,49.34,1036.24
367033,197054,27410,2,385.17,19.26,36.59,768.4100000000001
367034,197055,23672,2,374.59,18.73,35.59,747.31
367035,197055,23677,2,996.65,0.0,99.67,2092.97
367036,197056,23622,1,284.26,0.0,14.21,298.46999999999997
367037,197056,23624,1,666.49,33.32,31.66,664.8299999999999
367038,197056,23620,2,781.56,0.0,78.16,1641.28
367039,197056,23621,1,323.83,0.0,16.19,340.02
367040,197057,39821,2,752.51,37.63,71.49,1501.25
367041,197058,14052,2,193.81,9.69,18.41,386.65000000000003
367042,197059,37732,1,286.15,0.0,14.31,300.46
367043,197059,37737,1,845.84,0.0,42.29,888.13
367044,197060,28457,2,970.97,0.0,97.1,2039.04
367045,197060,28455,2,327.69,16.38,31.13,653.75
367046,197060,28456,1,650.74,0.0,32.54,683.28
367047,197061,39527,1,632.14,0.0,31.61,663.75
367048,197062,9898,1,808.76,40.44,38.42,806.7399999999999
367049,197062,9905,2,108.62,0.0,10.86,228.10000000000002
367050,197062,9903,2,1164.71,0.0,116.47,2445.89
367051,197063,26810,2,595.66,0.0,59.57,1250.8899999999999
367052,197063,26807,2,215.13,0.0,21.51,451.77
367053,197063,26808,2,430.15,0.0,43.02,903.3199999999999
367054,197063,26809,1,930.25,0.0,46.51,976.76
367055,197064,2339,1,898.95,0.0,44.95,943.9000000000001
367056,197065,13963,1,376.19,0.0,18.81,395.0
367057,197066,38227,2,902.6,0.0,90.26,1895.46
367058,197067,8225,1,795.47,0.0,39.77,835.24
367059,197067,8226,2,338.18,16.91,32.13,674.67
367060,197067,8222,2,342.11,0.0,34.21,718.4300000000001
367061,197067,8224,1,376.43,0.0,18.82,395.25
367062,197068,12339,2,614.07,0.0,61.41,1289.5500000000002
367063,197069,24780,2,590.01,0.0,59.0,1239.02
367064,197069,24783,2,372.01,18.6,35.34,742.16
367065,197070,39664,1,829.42,41.47,39.4,827.3499999999999
367066,197070,39659,2,1254.17,0.0,125.42,2633.76
367067,197071,14926,2,328.68,0.0,32.87,690.23
367068,197072,34963,1,1151.77,0.0,57.59,1209.36
367069,197072,34962,2,666.79,0.0,66.68,1400.26
367070,197073,15466,2,189.05,0.0,18.91,397.01000000000005
367071,197074,10885,1,576.83,0.0,28.84,605.6700000000001
367072,197074,10887,1,1097.59,54.88,52.14,1094.85
367073,197075,22126,2,1333.39,0.0,133.34,2800.1200000000003
367074,197075,22130,1,1365.44,0.0,68.27,1433.71
367075,197076,33336,2,584.88,0.0,58.49,1228.25
367076,197077,27110,1,700.74,0.0,35.04,735.78
367077,197077,27112,1,221.76,11.09,10.53,221.2
367078,197078,4982,2,672.94,0.0,67.29,1413.17
367079,197078,4986,1,489.13,0.0,24.46,513.59
367080,197079,24574,2,765.15,38.26,72.69,1526.47
367081,197080,12937,2,516.27,0.0,51.63,1084.17
367082,197081,22511,1,285.88,14.29,13.58,285.16999999999996
367083,197081,22519,1,174.11,0.0,8.71,182.82000000000002
367084,197082,28850,2,383.39,0.0,38.34,805.12
367085,197082,28848,2,561.36,0.0,56.14,1178.8600000000001
367086,197083,15106,2,892.96,0.0,89.3,1875.22
367087,197084,31880,1,164.57,8.23,7.82,164.16
367088,197084,31879,1,907.62,0.0,45.38,953.0
367089,197084,31882,1,223.41,11.17,10.61,222.85000000000002
367090,197085,34317,2,196.71,0.0,19.67,413.09000000000003
367091,197085,34318,1,257.26,0.0,12.86,270.12
367092,197086,25847,2,81.43,0.0,8.14,171.0
367093,197086,25855,2,822.17,0.0,82.22,1726.56
367094,197087,39773,2,780.18,0.0,78.02,1638.3799999999999
367095,197087,39765,1,1002.61,0.0,50.13,1052.74
367096,197088,24729,1,189.49,0.0,9.47,198.96
367097,197089,1016,2,1007.7,0.0,100.77,2116.17
367098,197090,3208,2,1070.83,0.0,107.08,2248.74
367099,197090,3206,1,820.02,0.0,41.0,861.02
367100,197091,18574,1,1080.73,0.0,54.04,1134.77
367101,197091,18570,1,1442.44,72.12,68.52,1438.8400000000001
367102,197091,18571,2,124.59,0.0,12.46,261.64
367103,197091,18576,1,522.81,0.0,26.14,548.9499999999999
367104,197092,34460,1,768.72,0.0,38.44,807.1600000000001
367105,197093,32468,1,229.53,0.0,11.48,241.01
367106,197094,13564,2,428.6,0.0,42.86,900.0600000000001
367107,197094,13563,2,683.0,0.0,68.3,1434.3
367108,197095,27791,2,1111.71,0.0,111.17,2334.59
367109,197096,31887,2,390.63,0.0,39.06,820.3199999999999
367110,197096,31886,2,938.48,0.0,93.85,1970.81
367111,197097,6000,2,453.95,22.7,43.12,905.62
367112,197098,25794,2,632.93,0.0,63.29,1329.1499999999999
367113,197099,39233,1,568.43,0.0,28.42,596.8499999999999
367114,197099,39232,1,409.11,0.0,20.46,429.57
367115,197100,29534,2,992.24,0.0,99.22,2083.7
367116,197100,29532,1,563.13,28.16,26.75,561.72
367117,197100,29541,2,605.9,0.0,60.59,1272.3899999999999
367118,197101,31184,2,98.0,4.9,9.31,195.51
367119,197102,13949,2,1434.06,0.0,143.41,3011.5299999999997
367120,197102,13954,2,619.41,0.0,61.94,1300.76
367121,197103,10172,1,767.62,38.38,36.46,765.7
367122,197103,10173,1,1111.58,0.0,55.58,1167.1599999999999
367123,197104,36185,1,668.96,33.45,31.78,667.29
367124,197105,37888,1,856.4,42.82,40.68,854.2599999999999
367125,197105,37886,2,1038.56,51.93,98.66,2071.92
367126,197106,37794,1,975.28,0.0,48.76,1024.04
367127,197107,10241,2,940.31,0.0,94.03,1974.6499999999999
367128,197108,26268,1,883.87,0.0,44.19,928.06
367129,197108,26267,1,603.1,0.0,30.16,633.26
367130,197109,3032,2,455.96,0.0,45.6,957.52
367131,197109,3031,1,716.22,0.0,35.81,752.03
367132,197110,17380,1,228.94,0.0,11.45,240.39
367133,197111,6768,1,1247.76,0.0,62.39,1310.15
367134,197111,6771,2,553.46,0.0,55.35,1162.27
367135,197111,6770,1,408.87,20.44,19.42,407.85
367136,197112,38663,1,1100.19,0.0,55.01,1155.2
367137,197113,3492,2,707.34,35.37,67.2,1411.14
367138,197113,3493,1,1081.95,0.0,54.1,1136.05
367139,197114,36940,2,1383.48,69.17,131.43,2760.0499999999997
367140,197114,36930,2,171.39,8.57,16.28,341.91999999999996
367141,197114,36928,2,235.04,0.0,23.5,493.58
367142,197115,33339,1,524.92,0.0,26.25,551.17
367143,197115,33336,2,584.88,0.0,58.49,1228.25
367144,197115,33340,2,476.33,0.0,47.63,1000.29
367145,197116,24684,1,593.62,0.0,29.68,623.3
367146,197116,24677,1,214.35,0.0,10.72,225.07
367147,197117,26677,2,214.41,10.72,20.37,427.75
367148,197118,24573,2,256.71,0.0,25.67,539.0899999999999
367149,197118,24571,2,560.16,0.0,56.02,1176.34
367150,197119,2409,1,248.26,0.0,12.41,260.67
367151,197120,20926,1,758.17,0.0,37.91,796.0799999999999
367152,197120,20928,2,1359.61,0.0,135.96,2855.18
367153,197121,32462,2,472.56,0.0,47.26,992.38
367154,197121,32469,2,896.6,0.0,89.66,1882.8600000000001
367155,197122,9134,2,639.21,31.96,60.73,1275.23
367156,197122,9133,1,254.57,0.0,12.73,267.3
367157,197123,5097,2,1081.41,0.0,108.14,2270.96
367158,197124,5471,1,690.21,0.0,34.51,724.72
367159,197124,5470,2,951.18,0.0,95.12,1997.48
367160,197125,1522,1,90.98,0.0,4.55,95.53
367161,197126,18125,1,115.97,0.0,5.8,121.77
367162,197126,18115,2,724.61,0.0,72.46,1521.68
367163,197126,18128,2,338.96,0.0,33.9,711.8199999999999
367164,197127,22440,1,1159.19,0.0,57.96,1217.15
367165,197127,22446,1,1229.56,0.0,61.48,1291.04
367166,197128,33239,2,1092.12,0.0,109.21,2293.45
367167,197128,33242,1,670.09,0.0,33.5,703.59
367168,197129,40171,2,751.61,37.58,71.4,1499.46
367169,197129,40160,2,406.41,20.32,38.61,810.7900000000001
367170,197129,40169,1,946.0,0.0,47.3,993.3
367171,197129,40163,2,846.78,0.0,84.68,1778.24
367172,197130,5273,2,342.6,0.0,34.26,719.46
367173,197130,5269,2,484.71,0.0,48.47,1017.89
367174,197130,5271,2,662.3,0.0,66.23,1390.83
367175,197131,39001,1,183.0,0.0,9.15,192.15
367176,197131,38996,1,144.69,7.23,6.87,144.33
367177,197132,21284,1,168.67,0.0,8.43,177.1
367178,197132,21281,2,503.77,0.0,50.38,1057.92
367179,197133,19107,2,910.87,45.54,86.53,1817.19
367180,197133,19109,1,141.95,0.0,7.1,149.04999999999998
367181,197134,2393,2,334.8,0.0,33.48,703.08
367182,197134,2396,1,498.9,0.0,24.95,523.85
367183,197135,32329,1,251.9,0.0,12.6,264.5
367184,197136,23807,1,677.84,0.0,33.89,711.73
367185,197137,22998,2,510.43,0.0,51.04,1071.9
367186,197137,23001,2,617.73,0.0,61.77,1297.23
367187,197137,23003,1,617.31,0.0,30.87,648.18
367188,197138,13096,1,272.67,0.0,13.63,286.3
367189,197138,13104,2,311.59,0.0,31.16,654.3399999999999
367190,197139,34874,1,550.62,0.0,27.53,578.15
367191,197140,2749,2,308.57,0.0,30.86,648.0
367192,197141,2522,2,447.14,22.36,42.48,892.04
367193,197142,12793,1,889.74,0.0,44.49,934.23
367194,197142,12801,1,191.98,0.0,9.6,201.57999999999998
367195,197143,35671,2,598.44,0.0,59.84,1256.72
367196,197143,35673,1,770.18,0.0,38.51,808.6899999999999
367197,197143,35663,2,1034.61,0.0,103.46,2172.68
367198,197143,35670,2,311.24,0.0,31.12,653.6
367199,197144,22791,2,624.99,31.25,59.37,1246.85
367200,197145,38427,1,328.48,0.0,16.42,344.90000000000003
367201,197145,38429,1,578.86,0.0,28.94,607.8000000000001
367202,197146,18385,2,502.7,0.0,50.27,1055.67
367203,197146,18383,1,671.7,33.59,31.91,670.02
367204,197147,1182,2,538.59,0.0,53.86,1131.04
367205,197148,28850,2,383.39,0.0,38.34,805.12
367206,197148,28847,2,1109.12,55.46,105.37,2212.6899999999996
367207,197149,17560,2,557.2,0.0,55.72,1170.1200000000001
367208,197150,5877,1,678.13,0.0,33.91,712.04
367209,197150,5873,2,904.62,0.0,90.46,1899.7
367210,197151,15511,1,759.99,38.0,36.1,758.09
367211,197152,3249,1,1277.99,0.0,63.9,1341.89
367212,197153,36079,1,600.26,0.0,30.01,630.27
367213,197154,24951,1,143.85,7.19,6.83,143.49
367214,197154,24953,1,243.55,0.0,12.18,255.73000000000002
367215,197155,102,2,1094.77,0.0,109.48,2299.02
367216,197156,34999,2,245.9,0.0,24.59,516.39
367217,197156,34997,1,1082.86,0.0,54.14,1137.0
367218,197157,17699,2,240.85,0.0,24.09,505.78999999999996
367219,197158,16180,2,976.06,0.0,97.61,2049.73
367220,197158,16174,2,572.48,0.0,57.25,1202.21
367221,197159,38677,1,854.97,0.0,42.75,897.72
367222,197160,40195,1,613.11,0.0,30.66,643.77
367223,197160,40198,2,574.19,0.0,57.42,1205.8000000000002
367224,197160,40189,2,198.82,9.94,18.89,396.65
367225,197160,40193,2,975.57,48.78,92.68,1946.2600000000002
367226,197161,29390,2,775.25,0.0,77.53,1628.03
367227,197162,39,2,115.65,0.0,11.57,242.87
367228,197162,40,1,473.5,0.0,23.68,497.18
367229,197163,11476,2,861.46,0.0,86.15,1809.0700000000002
367230,197163,11484,2,139.31,6.97,13.23,277.91
367231,197164,10121,1,321.79,0.0,16.09,337.88
367232,197165,19815,1,450.47,22.52,21.4,449.35
367233,197166,36253,2,161.77,8.09,15.37,322.73
367234,197167,15283,1,906.3,0.0,45.31,951.6099999999999
367235,197168,6002,1,167.08,0.0,8.35,175.43
367236,197169,18644,1,424.48,0.0,21.22,445.70000000000005
367237,197170,14356,2,585.92,0.0,58.59,1230.4299999999998
367238,197170,14355,2,656.29,0.0,65.63,1378.21
367239,197171,29232,2,985.72,0.0,98.57,2070.01
367240,197172,19652,1,991.22,0.0,49.56,1040.78
367241,197173,26508,2,194.98,0.0,19.5,409.46
367242,197173,26513,2,1227.25,61.36,116.59,2448.3700000000003
367243,197174,32419,1,797.01,39.85,37.86,795.02
367244,197175,40347,1,1182.78,59.14,56.18,1179.82
367245,197175,40349,1,439.05,0.0,21.95,461.0
367246,197176,24721,2,829.66,41.48,78.82,1655.1799999999998
367247,197176,24715,2,749.91,0.0,74.99,1574.81
367248,197177,29808,1,327.02,16.35,15.53,326.19999999999993
367249,197177,29802,2,1062.28,0.0,106.23,2230.79
367250,197178,15117,1,397.95,0.0,19.9,417.84999999999997
367251,197178,15126,1,126.16,0.0,6.31,132.47
367252,197178,15123,2,253.33,0.0,25.33,531.99
367253,197178,15118,1,232.35,11.62,11.04,231.76999999999998
367254,197178,15129,2,522.28,0.0,52.23,1096.79
367255,197179,15212,1,368.64,0.0,18.43,387.07
367256,197179,15208,1,737.2,0.0,36.86,774.0600000000001
367257,197180,27813,2,742.13,0.0,74.21,1558.47
367258,197180,27815,1,1023.41,0.0,51.17,1074.58
367259,197181,17940,1,768.61,0.0,38.43,807.04
367260,197182,33448,1,122.37,6.12,5.81,122.06
367261,197183,7743,1,388.24,0.0,19.41,407.65000000000003
367262,197183,7751,2,693.29,34.66,65.86,1383.12
367263,197184,30391,2,298.86,0.0,29.89,627.61
367264,197184,30398,1,669.97,0.0,33.5,703.47
367265,197185,12595,1,877.18,0.0,43.86,921.04
367266,197186,27923,2,411.12,0.0,41.11,863.35
367267,197186,27922,1,461.69,0.0,23.08,484.77
367268,197186,27924,2,342.62,0.0,34.26,719.5
367269,197186,27926,2,895.44,0.0,89.54,1880.42
367270,197187,32806,1,447.95,22.4,21.28,446.83000000000004
367271,197187,32807,1,1276.31,0.0,63.82,1340.1299999999999
367272,197187,32808,1,250.58,0.0,12.53,263.11
367273,197187,32809,2,959.18,0.0,95.92,2014.28
367274,197188,38983,2,1024.31,0.0,102.43,2151.0499999999997
367275,197188,38987,2,596.75,0.0,59.68,1253.18
367276,197188,38988,1,727.84,36.39,34.57,726.0200000000001
367277,197188,38990,2,359.51,17.98,34.15,717.2099999999999
367278,197188,38982,2,767.79,0.0,76.78,1612.36
367279,197189,34482,2,1242.23,0.0,124.22,2608.68
367280,197189,34483,2,990.24,0.0,99.02,2079.5
367281,197190,27837,2,689.85,0.0,68.98,1448.68
367282,197191,28427,1,540.15,0.0,27.01,567.16
367283,197192,24914,2,361.1,0.0,36.11,758.3100000000001
367284,197193,34068,1,839.41,0.0,41.97,881.38
367285,197194,4942,1,284.44,14.22,13.51,283.72999999999996
367286,197195,443,1,386.66,19.33,18.37,385.70000000000005
367287,197195,435,1,926.6,0.0,46.33,972.9300000000001
367288,197196,3469,1,1148.26,0.0,57.41,1205.67
367289,197196,3466,2,1021.13,0.0,102.11,2144.37
367290,197197,22332,1,641.87,32.09,30.49,640.27
367291,197197,22338,1,319.46,0.0,15.97,335.43
367292,197197,22342,1,374.99,0.0,18.75,393.74
367293,197198,38758,2,123.83,0.0,12.38,260.04
367294,197198,38762,1,650.25,32.51,30.89,648.63
367295,197199,7982,2,1270.13,0.0,127.01,2667.2700000000004
367296,197199,7979,1,795.78,0.0,39.79,835.5699999999999
367297,197199,7980,2,1383.14,0.0,138.31,2904.59
367298,197199,7983,2,1324.56,0.0,132.46,2781.58
367299,197200,4406,1,914.93,0.0,45.75,960.68
367300,197201,26373,1,1067.4,0.0,53.37,1120.77
367301,197201,26374,1,117.15,5.86,5.56,116.85000000000001
367302,197202,32533,2,95.14,0.0,9.51,199.79
367303,197203,36488,2,351.54,0.0,35.15,738.23
367304,197203,36491,1,238.27,0.0,11.91,250.18
367305,197204,13361,2,646.83,0.0,64.68,1358.3400000000001
367306,197205,23902,2,161.7,0.0,16.17,339.57
367307,197205,23904,1,1343.02,0.0,67.15,1410.17
367308,197206,39490,1,821.44,0.0,41.07,862.5100000000001
367309,197207,8697,1,733.58,36.68,34.85,731.7500000000001
367310,197207,8695,1,329.33,16.47,15.64,328.5
367311,197208,6336,1,563.41,0.0,28.17,591.5799999999999
367312,197208,6335,1,725.72,0.0,36.29,762.01
367313,197208,6332,2,315.59,15.78,29.98,629.6
367314,197208,6331,2,1257.56,62.88,119.47,2508.8299999999995
367315,197208,6333,1,585.66,0.0,29.28,614.9399999999999
367316,197209,37619,2,713.15,0.0,71.31,1497.61
367317,197209,37616,2,943.62,0.0,94.36,1981.6
367318,197209,37620,2,370.37,0.0,37.04,777.78
367319,197210,30625,2,274.99,0.0,27.5,577.48
367320,197211,5877,1,678.13,0.0,33.91,712.04
367321,197211,5875,1,382.22,0.0,19.11,401.33000000000004
367322,197212,3117,1,511.56,25.58,24.3,510.28000000000003
367323,197213,22943,1,1187.32,0.0,59.37,1246.6899999999998
367324,197213,22939,1,736.69,36.83,34.99,734.85
367325,197214,36925,1,456.39,0.0,22.82,479.21
367326,197215,17083,1,965.9,0.0,48.3,1014.1999999999999
367327,197216,3363,2,1248.48,62.42,118.61,2490.73
367328,197216,3359,1,1424.82,0.0,71.24,1496.06
367329,197217,10930,2,1052.3,0.0,105.23,2209.83
367330,197218,22946,2,591.38,0.0,59.14,1241.9
367331,197218,22941,1,486.32,0.0,24.32,510.64
367332,197219,27805,1,1012.53,50.63,48.09,1009.99
367333,197220,22668,1,279.64,0.0,13.98,293.62
367334,197221,31721,1,156.15,0.0,7.81,163.96
367335,197221,31720,2,1003.47,0.0,100.35,2107.29
367336,197221,31718,1,1140.48,0.0,57.02,1197.5
367337,197222,10431,1,465.93,0.0,23.3,489.23
367338,197223,2548,1,886.05,0.0,44.3,930.3499999999999
367339,197223,2545,2,118.99,0.0,11.9,249.88
367340,197224,30546,2,550.88,0.0,55.09,1156.85
367341,197224,30545,1,930.14,0.0,46.51,976.65
367342,197224,30549,2,177.62,0.0,17.76,373.0
367343,197224,30550,1,304.24,15.21,14.45,303.48
367344,197225,23655,1,664.5,0.0,33.23,697.73
367345,197225,23651,1,1052.86,0.0,52.64,1105.5
367346,197226,21637,2,620.68,31.03,58.97,1238.27
367347,197227,37540,1,175.64,8.78,8.34,175.2
367348,197227,37543,1,487.45,0.0,24.37,511.82
367349,197228,23253,2,550.74,0.0,55.07,1156.55
367350,197228,23261,1,278.96,0.0,13.95,292.90999999999997
367351,197229,24575,2,633.1,31.66,60.14,1263.0200000000002
367352,197230,15379,2,486.02,0.0,48.6,1020.64
367353,197230,15375,2,772.6,0.0,77.26,1622.46
367354,197231,14920,1,867.55,0.0,43.38,910.93
367355,197232,4153,1,1050.04,52.5,49.88,1047.42
367356,197232,4155,2,260.44,0.0,26.04,546.92
367357,197233,39720,1,965.7,0.0,48.29,1013.99
367358,197233,39724,1,816.55,0.0,40.83,857.38
367359,197233,39722,2,1085.91,0.0,108.59,2280.4100000000003
367360,197233,39726,2,902.66,0.0,90.27,1895.59
367361,197233,39723,2,213.04,10.65,20.24,425.02
367362,197234,30746,2,492.31,24.62,46.77,982.15
367363,197234,30752,2,1133.13,0.0,113.31,2379.57
367364,197235,190,1,733.27,0.0,36.66,769.93
367365,197236,30202,1,495.65,0.0,24.78,520.43
367366,197237,9426,1,1391.19,0.0,69.56,1460.75
367367,197238,8402,1,785.77,0.0,39.29,825.06
367368,197239,16574,2,714.1,0.0,71.41,1499.6100000000001
367369,197239,16570,2,558.65,0.0,55.87,1173.1699999999998
367370,197240,7357,1,868.93,0.0,43.45,912.38
367371,197240,7364,1,821.11,41.06,39.0,819.05
367372,197241,32863,1,459.43,0.0,22.97,482.4
367373,197241,32865,2,532.34,0.0,53.23,1117.91
367374,197242,22512,2,1416.45,0.0,141.65,2974.55
367375,197243,13823,2,798.5,0.0,79.85,1676.85
367376,197244,39266,1,414.65,0.0,20.73,435.38
367377,197244,39265,1,720.99,0.0,36.05,757.04
367378,197245,17605,1,115.8,5.79,5.5,115.50999999999999
367379,197245,17608,2,363.1,0.0,36.31,762.51
367380,197246,13802,1,335.07,0.0,16.75,351.82
367381,197246,13805,2,617.71,0.0,61.77,1297.19
367382,197246,13803,1,872.95,0.0,43.65,916.6
367383,197247,3435,2,1042.27,0.0,104.23,2188.77
367384,197248,21528,1,881.15,0.0,44.06,925.21
367385,197249,5732,2,522.43,0.0,52.24,1097.1
367386,197249,5730,2,266.0,0.0,26.6,558.6
367387,197249,5731,2,317.57,15.88,30.17,633.55
367388,197250,26164,2,848.03,0.0,84.8,1780.86
367389,197250,26168,1,169.88,0.0,8.49,178.37
367390,197250,26161,1,825.01,0.0,41.25,866.26
367391,197251,14648,1,483.12,24.16,22.95,481.90999999999997
367392,197252,29758,1,486.46,0.0,24.32,510.78
367393,197252,29760,1,637.59,31.88,30.29,636.0
367394,197252,29759,1,265.66,0.0,13.28,278.94
367395,197253,38980,1,559.66,27.98,26.58,558.26
367396,197253,38973,1,731.21,0.0,36.56,767.77
367397,197254,35847,2,424.81,21.24,40.36,847.5
367398,197255,10887,2,1097.59,0.0,109.76,2304.94
367399,197255,10885,1,576.83,0.0,28.84,605.6700000000001
367400,197256,36137,2,435.2,0.0,43.52,913.92
367401,197257,26005,1,718.93,0.0,35.95,754.88
367402,197257,26003,1,1402.92,0.0,70.15,1473.0700000000002
367403,197257,25998,2,248.07,0.0,24.81,520.9499999999999
367404,197258,35450,1,700.36,0.0,35.02,735.38
367405,197258,35447,1,627.84,0.0,31.39,659.23
367406,197258,35445,2,1153.69,0.0,115.37,2422.75
367407,197258,35446,2,325.78,0.0,32.58,684.14
367408,197259,2388,2,833.28,0.0,83.33,1749.8899999999999
367409,197260,18787,2,518.47,0.0,51.85,1088.79
367410,197260,18791,1,155.52,0.0,7.78,163.3
367411,197260,18790,2,840.63,42.03,79.86,1677.06
367412,197260,18789,1,948.84,47.44,45.07,946.4700000000001
367413,197260,18782,1,138.45,0.0,6.92,145.36999999999998
367414,197261,22520,1,114.22,0.0,5.71,119.92999999999999
367415,197262,36259,2,1057.0,0.0,105.7,2219.7
367416,197262,36250,2,822.79,0.0,82.28,1727.86
367417,197263,32294,1,1014.4,50.72,48.18,1011.8599999999999
367418,197263,32296,2,970.94,0.0,97.09,2038.97
367419,197263,32299,1,497.91,0.0,24.9,522.8100000000001
367420,197264,28082,1,218.71,0.0,10.94,229.65
367421,197264,28078,1,456.81,0.0,22.84,479.65
367422,197265,12393,2,820.61,0.0,82.06,1723.28
367423,197266,36928,1,235.04,0.0,11.75,246.79
367424,197267,33257,1,793.4,0.0,39.67,833.0699999999999
367425,197267,33251,2,864.82,0.0,86.48,1816.1200000000001
367426,197268,27272,1,688.43,0.0,34.42,722.8499999999999
367427,197268,27271,2,508.83,0.0,50.88,1068.54
367428,197269,4060,2,347.0,0.0,34.7,728.7
367429,197269,4055,1,395.63,0.0,19.78,415.40999999999997
367430,197269,4057,2,113.05,0.0,11.3,237.4
367431,197269,4068,2,790.41,0.0,79.04,1659.86
367432,197270,17421,1,440.34,0.0,22.02,462.35999999999996
367433,197270,17420,1,373.44,0.0,18.67,392.11
367434,197271,20763,2,331.14,0.0,33.11,695.39
367435,197271,20761,1,1395.9,69.8,66.31,1392.41
367436,197272,26111,1,760.73,0.0,38.04,798.77
367437,197273,39208,1,471.47,0.0,23.57,495.04
367438,197274,31812,2,944.81,0.0,94.48,1984.1
367439,197274,31817,2,306.58,0.0,30.66,643.8199999999999
367440,197274,31818,1,375.62,18.78,17.84,374.68
367441,197275,38978,1,1095.2,0.0,54.76,1149.96
367442,197276,22372,2,509.88,0.0,50.99,1070.75
367443,197276,22368,2,780.79,0.0,78.08,1639.6599999999999
367444,197276,22369,1,640.56,32.03,30.43,638.9599999999999
367445,197277,8734,2,606.5,30.33,57.62,1209.9599999999998
367446,197278,17279,2,1071.02,0.0,107.1,2249.14
367447,197278,17277,1,855.19,0.0,42.76,897.95
367448,197279,32185,1,177.68,0.0,8.88,186.56
367449,197280,5184,1,883.96,0.0,44.2,928.1600000000001
367450,197280,5177,1,821.68,0.0,41.08,862.76
367451,197280,5180,2,488.74,0.0,48.87,1026.35
367452,197280,5182,2,645.99,0.0,64.6,1356.58
367453,197281,22949,2,425.15,0.0,42.52,892.8199999999999
367454,197282,36930,1,171.39,0.0,8.57,179.95999999999998
367455,197283,11746,1,631.54,0.0,31.58,663.12
367456,197284,11395,2,139.86,0.0,13.99,293.71000000000004
367457,197285,2894,1,208.47,0.0,10.42,218.89
367458,197285,2893,1,424.11,21.21,20.15,423.05
367459,197285,2896,2,135.62,0.0,13.56,284.8
367460,197285,2895,2,571.39,0.0,57.14,1199.92
367461,197286,6596,2,126.92,0.0,12.69,266.53000000000003
367462,197286,6592,2,184.52,0.0,18.45,387.49
367463,197287,8967,1,440.36,0.0,22.02,462.38
367464,197288,15012,1,321.88,0.0,16.09,337.96999999999997
367465,197289,37980,1,245.12,0.0,12.26,257.38
367466,197289,37983,1,471.61,0.0,23.58,495.19
367467,197290,5181,2,973.69,0.0,97.37,2044.75
367468,197291,6616,1,800.99,40.05,38.05,798.99
367469,197291,6611,1,290.29,0.0,14.51,304.8
367470,197291,6617,1,619.43,0.0,30.97,650.4
367471,197291,6613,1,304.51,0.0,15.23,319.74
