Review_ID,Order_ID,Customer_ID,Restaurant_ID,Food_Rating,Delivery_Rating,Review_Text,Sentiment,Likes
29659,122237,13537,48,5,5,Excellent!,Positive,17
29660,17520,6294,433,2,2,Bad.,Negative,15
29661,170906,365,862,3,3,Okay.,Neutral,0
29662,31417,20604,839,3,3,Okay.,Neutral,9
29663,7278,22784,3820,5,5,Excellent!,Positive,13
29664,84691,19038,2188,2,2,Bad.,Negative,12
29665,139823,2171,2416,4,4,Good.,Positive,19
29666,102140,1682,3318,4,4,Good.,Positive,6
29667,114666,10094,3643,2,2,Bad.,Negative,7
29668,137177,23885,2639,3,3,Okay.,Neutral,11
29669,172381,21606,3750,5,5,Excellent!,Positive,5
29670,196392,24463,3326,1,1,Terrible.,Negative,18
29671,41998,1312,885,2,2,Bad.,Negative,4
29672,73233,14624,2486,4,4,Good.,Positive,2
29673,32240,16763,1599,5,5,Excellent!,Positive,16
29674,92190,22282,1980,3,3,Okay.,Neutral,16
29675,22606,14822,3500,4,4,Good.,Positive,7
29676,52763,6259,2341,5,5,Excellent!,Positive,10
29677,189034,24496,1633,1,1,Terrible.,Negative,10
29678,150657,2208,1425,5,5,Excellent!,Positive,12
29679,51431,5226,497,3,3,Okay.,Neutral,16
29680,158172,10721,2969,3,3,Okay.,Neutral,17
29681,86197,20181,3732,1,1,Terrible.,Negative,6
29682,136000,13972,3430,1,1,Terrible.,Negative,11
29683,166262,13448,1563,3,3,Okay.,Neutral,10
29684,178622,17837,2530,5,5,Excellent!,Positive,0
29685,92024,9299,3280,4,4,Good.,Positive,8
29686,180540,16342,889,2,2,Bad.,Negative,12
29687,116057,1241,3679,3,3,Okay.,Neutral,8
29688,96866,19236,1060,1,1,Terrible.,Negative,8
29689,147792,13429,882,1,1,Terrible.,Negative,13
29690,80414,16898,2462,1,1,Terrible.,Negative,2
29691,169581,16437,3921,2,2,Bad.,Negative,2
29692,190103,6483,2530,2,2,Bad.,Negative,6
29693,102948,1940,1031,5,5,Excellent!,Positive,17
29694,125622,21416,2507,2,2,Bad.,Negative,16
29695,196324,5798,2295,3,3,Okay.,Neutral,2
29696,95916,9842,2484,4,4,Good.,Positive,10
29697,189556,24975,1214,4,4,Good.,Positive,9
29698,60939,21709,3323,2,2,Bad.,Negative,19
29699,34626,21547,2111,2,2,Bad.,Negative,18
29700,43100,12579,836,3,3,Okay.,Neutral,2
29701,134097,13673,3802,4,4,Good.,Positive,3
29702,186157,13270,1533,3,3,Okay.,Neutral,12
29703,29895,5633,215,2,2,Bad.,Negative,16
29704,43946,13137,1357,1,1,Terrible.,Negative,1
29705,88221,3075,3097,4,4,Good.,Positive,13
29706,90372,2235,2052,1,1,Terrible.,Negative,18
29707,137599,12157,141,4,4,Good.,Positive,2
29708,65587,2637,2956,1,1,Terrible.,Negative,12
29709,92594,14650,3848,4,4,Good.,Positive,4
29710,85379,7465,933,1,1,Terrible.,Negative,18
29711,48519,18711,3576,1,1,Terrible.,Negative,6
29712,35679,175,2888,5,5,Excellent!,Positive,16
29713,39903,13188,321,1,1,Terrible.,Negative,16
29714,63153,19413,3595,1,1,Terrible.,Negative,4
29715,171758,23333,3574,4,4,Good.,Positive,11
29716,140279,7034,3068,5,5,Excellent!,Positive,7
29717,12477,23486,281,5,5,Excellent!,Positive,9
29718,12620,233,361,3,3,Okay.,Neutral,18
29719,104843,23233,1129,3,3,Okay.,Neutral,5
29720,110739,7727,1516,3,3,Okay.,Neutral,10
29721,74980,23508,911,3,3,Okay.,Neutral,3
29722,140387,583,1356,1,1,Terrible.,Negative,5
29723,166456,7162,45,5,5,Excellent!,Positive,9
29724,132270,15407,3247,3,3,Okay.,Neutral,19
29725,104806,19457,3220,2,2,Bad.,Negative,15
29726,159676,21604,2130,2,2,Bad.,Negative,2
29727,116185,9179,811,5,5,Excellent!,Positive,10
29728,168390,7748,2370,3,3,Okay.,Neutral,18
29729,132961,23113,1210,2,2,Bad.,Negative,1
29730,79319,14251,2614,5,5,Excellent!,Positive,6
29731,186410,19823,1408,4,4,Good.,Positive,9
29732,69870,21090,2721,2,2,Bad.,Negative,11
29733,141947,18759,2244,3,3,Okay.,Neutral,3
29734,170146,6432,234,4,4,Good.,Positive,11
29735,149102,6579,885,5,5,Excellent!,Positive,10
29736,139819,4753,2278,1,1,Terrible.,Negative,14
29737,136446,14709,1105,3,3,Okay.,Neutral,19
29738,8261,1622,2782,5,5,Excellent!,Positive,15
29739,71454,10769,2485,5,5,Excellent!,Positive,18
29740,90343,24106,3455,4,4,Good.,Positive,10
29741,41703,2931,2223,3,3,Okay.,Neutral,5
29742,137497,17444,1728,5,5,Excellent!,Positive,1
29743,176303,12974,1991,1,1,Terrible.,Negative,12
29744,182621,12279,1784,1,1,Terrible.,Negative,10
29745,71783,8408,2175,2,2,Bad.,Negative,9
29746,31288,10967,1428,3,3,Okay.,Neutral,20
29747,87771,14359,1604,2,2,Bad.,Negative,20
29748,186829,24077,1974,5,5,Excellent!,Positive,4
29749,196376,10845,2297,5,5,Excellent!,Positive,6
29750,289,17896,3219,4,4,Good.,Positive,4
29751,69781,641,2361,2,2,Bad.,Negative,2
29752,194264,1707,1200,2,2,Bad.,Negative,20
29753,19684,20177,3205,3,3,Okay.,Neutral,20
29754,89742,22284,90,1,1,Terrible.,Negative,3
29755,78876,8820,2781,4,4,Good.,Positive,6
29756,51749,13369,821,5,5,Excellent!,Positive,6
29757,119670,17740,1167,3,3,Okay.,Neutral,2
29758,169523,20921,1465,1,1,Terrible.,Negative,1
29759,145210,14477,2449,3,3,Okay.,Neutral,9
29760,128972,4143,1847,4,4,Good.,Positive,2
29761,153711,5667,3995,1,1,Terrible.,Negative,14
29762,159897,12454,691,3,3,Okay.,Neutral,14
29763,112400,2253,2315,3,3,Okay.,Neutral,5
29764,85631,23830,3204,4,4,Good.,Positive,15
29765,87667,4754,1617,1,1,Terrible.,Negative,0
29766,130277,1276,2438,5,5,Excellent!,Positive,16
29767,179580,19755,1746,5,5,Excellent!,Positive,12
29768,33936,107,599,5,5,Excellent!,Positive,3
29769,190262,22467,1532,5,5,Excellent!,Positive,7
29770,199329,6119,934,3,3,Okay.,Neutral,8
29771,106093,12080,469,5,5,Excellent!,Positive,9
29772,177540,23588,3646,5,5,Excellent!,Positive,20
29773,169692,4076,2472,1,1,Terrible.,Negative,12
29774,16987,4904,1290,4,4,Good.,Positive,2
29775,139062,23936,3089,5,5,Excellent!,Positive,5
29776,113441,14813,3337,4,4,Good.,Positive,1
29777,49538,7737,1955,5,5,Excellent!,Positive,16
29778,64033,2611,2992,2,2,Bad.,Negative,13
29779,30242,21088,2642,4,4,Good.,Positive,13
29780,105885,20338,2829,1,1,Terrible.,Negative,12
29781,82368,24139,991,1,1,Terrible.,Negative,9
29782,136108,19340,3433,5,5,Excellent!,Positive,3
29783,119113,7321,3396,5,5,Excellent!,Positive,7
29784,129143,7020,3393,5,5,Excellent!,Positive,10
29785,135639,16618,3740,1,1,Terrible.,Negative,5
29786,109975,11830,2160,1,1,Terrible.,Negative,10
29787,127388,7320,532,3,3,Okay.,Neutral,8
29788,146616,16183,1071,2,2,Bad.,Negative,16
29789,87725,16819,1269,4,4,Good.,Positive,1
29790,89565,15761,2173,4,4,Good.,Positive,13
29791,29226,2927,256,1,1,Terrible.,Negative,2
29792,125319,24070,3655,1,1,Terrible.,Negative,10
29793,51398,5619,1869,2,2,Bad.,Negative,13
29794,180937,12752,212,4,4,Good.,Positive,11
29795,74793,16444,2807,5,5,Excellent!,Positive,4
29796,73793,22881,1897,4,4,Good.,Positive,0
29797,177403,16531,1389,3,3,Okay.,Neutral,7
29798,1137,21899,2037,4,4,Good.,Positive,2
29799,58066,19518,200,2,2,Bad.,Negative,0
29800,184303,13817,3065,2,2,Bad.,Negative,10
29801,190845,15880,2177,3,3,Okay.,Neutral,0
29802,177504,17308,3249,5,5,Excellent!,Positive,12
29803,84217,11950,3509,3,3,Okay.,Neutral,19
29804,87679,19839,2016,4,4,Good.,Positive,15
29805,112651,616,3942,5,5,Excellent!,Positive,4
29806,195368,3670,1593,1,1,Terrible.,Negative,17
29807,11068,2540,1592,4,4,Good.,Positive,6
29808,114281,17535,1329,2,2,Bad.,Negative,17
29809,141516,19834,1688,1,1,Terrible.,Negative,18
29810,149611,23477,88,5,5,Excellent!,Positive,11
29811,14136,18302,2626,2,2,Bad.,Negative,5
29812,105565,8507,3087,2,2,Bad.,Negative,11
29813,122937,23496,630,4,4,Good.,Positive,20
29814,886,23602,1187,1,1,Terrible.,Negative,11
29815,79413,6887,3042,3,3,Okay.,Neutral,2
29816,21256,805,2911,5,5,Excellent!,Positive,7
29817,104591,6674,3866,2,2,Bad.,Negative,4
29818,119250,17004,2000,4,4,Good.,Positive,8
29819,172142,9928,2006,5,5,Excellent!,Positive,9
29820,31424,11967,3201,1,1,Terrible.,Negative,14
29821,62263,22168,796,1,1,Terrible.,Negative,14
29822,92168,21487,3171,3,3,Okay.,Neutral,2
29823,85959,17032,208,5,5,Excellent!,Positive,17
29824,93862,21652,3880,1,1,Terrible.,Negative,15
29825,30058,8788,2807,2,2,Bad.,Negative,12
29826,127826,11657,1682,3,3,Okay.,Neutral,11
29827,47155,24730,2147,3,3,Okay.,Neutral,3
29828,88900,8965,3013,3,3,Okay.,Neutral,1
29829,93836,11322,1756,2,2,Bad.,Negative,20
29830,37566,10450,1102,4,4,Good.,Positive,14
29831,12309,2796,2399,5,5,Excellent!,Positive,6
29832,161169,21804,651,5,5,Excellent!,Positive,18
29833,13890,21497,728,3,3,Okay.,Neutral,18
29834,25931,8262,2821,2,2,Bad.,Negative,16
29835,170761,12986,2721,1,1,Terrible.,Negative,14
29836,12818,4330,2985,2,2,Bad.,Negative,0
29837,89778,21838,1726,5,5,Excellent!,Positive,7
29838,33703,22043,1789,1,1,Terrible.,Negative,14
29839,183218,24717,1396,2,2,Bad.,Negative,7
29840,6539,24684,2773,3,3,Okay.,Neutral,15
29841,122924,13644,3111,3,3,Okay.,Neutral,18
29842,37134,5267,3431,1,1,Terrible.,Negative,2
29843,198075,989,654,4,4,Good.,Positive,15
29844,15394,4846,3359,2,2,Bad.,Negative,11
29845,104915,22483,2799,5,5,Excellent!,Positive,2
29846,16900,10719,3568,5,5,Excellent!,Positive,4
29847,167994,9760,3913,3,3,Okay.,Neutral,18
29848,36971,10310,1184,1,1,Terrible.,Negative,10
29849,186710,10296,3396,5,5,Excellent!,Positive,15
29850,140206,22364,3837,2,2,Bad.,Negative,1
29851,28247,6103,2894,4,4,Good.,Positive,3
29852,192202,18606,3888,1,1,Terrible.,Negative,3
29853,139288,11725,2783,5,5,Excellent!,Positive,9
29854,128977,439,2125,4,4,Good.,Positive,7
29855,31389,8245,279,5,5,Excellent!,Positive,8
29856,98185,16683,3897,2,2,Bad.,Negative,15
29857,7252,8921,1532,5,5,Excellent!,Positive,5
29858,71079,15605,3295,2,2,Bad.,Negative,19
29859,70320,24658,2432,3,3,Okay.,Neutral,14
29860,109843,20784,1774,3,3,Okay.,Neutral,3
29861,71007,3450,1075,3,3,Okay.,Neutral,15
29862,87809,13208,2805,4,4,Good.,Positive,18
29863,10138,18423,2282,3,3,Okay.,Neutral,2
29864,158742,20314,3170,4,4,Good.,Positive,1
29865,49909,4799,582,2,2,Bad.,Negative,5
29866,45742,7678,1513,1,1,Terrible.,Negative,13
29867,174033,250,2038,2,2,Bad.,Negative,14
29868,191067,13479,3282,5,5,Excellent!,Positive,5
29869,41736,13872,3173,1,1,Terrible.,Negative,17
29870,191482,3756,3514,3,3,Okay.,Neutral,16
29871,12306,524,1752,5,5,Excellent!,Positive,17
29872,158531,3578,1863,1,1,Terrible.,Negative,16
29873,92682,9036,884,1,1,Terrible.,Negative,5
29874,110489,14395,3627,4,4,Good.,Positive,13
29875,144021,8858,1495,4,4,Good.,Positive,18
29876,107422,23569,2530,5,5,Excellent!,Positive,13
29877,13601,2248,924,1,1,Terrible.,Negative,12
29878,68696,15621,628,4,4,Good.,Positive,20
29879,122519,18462,2126,1,1,Terrible.,Negative,17
29880,12224,3207,2125,2,2,Bad.,Negative,19
29881,42588,8315,1240,5,5,Excellent!,Positive,9
29882,124572,11748,3984,1,1,Terrible.,Negative,14
29883,74665,13249,532,5,5,Excellent!,Positive,5
29884,114520,17175,1699,1,1,Terrible.,Negative,15
29885,168928,2295,841,2,2,Bad.,Negative,18
29886,170812,22953,2244,2,2,Bad.,Negative,18
29887,38326,14645,3554,1,1,Terrible.,Negative,12
29888,148152,18203,2914,2,2,Bad.,Negative,1
29889,30198,11620,1592,4,4,Good.,Positive,14
29890,54268,16849,2533,5,5,Excellent!,Positive,10
29891,33180,18780,391,2,2,Bad.,Negative,7
29892,169905,23132,983,3,3,Okay.,Neutral,13
29893,193212,2458,2347,5,5,Excellent!,Positive,10
29894,53374,7980,2973,3,3,Okay.,Neutral,9
29895,22303,9948,469,4,4,Good.,Positive,19
29896,23531,13889,1311,1,1,Terrible.,Negative,8
29897,157714,13117,3697,3,3,Okay.,Neutral,10
29898,189732,14186,3445,2,2,Bad.,Negative,1
29899,74247,9965,3650,5,5,Excellent!,Positive,13
29900,8197,24315,3463,3,3,Okay.,Neutral,7
29901,91455,10375,273,5,5,Excellent!,Positive,0
29902,95871,21259,3041,1,1,Terrible.,Negative,6
29903,87417,4886,759,1,1,Terrible.,Negative,9
29904,32848,18824,327,1,1,Terrible.,Negative,17
29905,128787,11475,738,2,2,Bad.,Negative,3
29906,180290,19195,2642,5,5,Excellent!,Positive,8
29907,175698,23951,2262,5,5,Excellent!,Positive,18
29908,51485,6474,1855,5,5,Excellent!,Positive,2
29909,23460,9761,3037,2,2,Bad.,Negative,3
29910,127850,3913,2810,2,2,Bad.,Negative,7
29911,116072,10583,472,4,4,Good.,Positive,1
29912,114367,13975,105,2,2,Bad.,Negative,4
29913,66318,2810,382,3,3,Okay.,Neutral,6
29914,148876,24306,2244,1,1,Terrible.,Negative,15
29915,11637,7621,1346,2,2,Bad.,Negative,5
29916,79756,8875,3249,2,2,Bad.,Negative,8
29917,80717,24185,1868,3,3,Okay.,Neutral,8
29918,154639,11778,3660,2,2,Bad.,Negative,17
29919,27941,2921,2195,5,5,Excellent!,Positive,14
29920,130848,13554,3917,4,4,Good.,Positive,11
29921,145715,6686,972,2,2,Bad.,Negative,7
29922,138148,20488,1728,5,5,Excellent!,Positive,16
29923,37790,23646,1960,5,5,Excellent!,Positive,14
29924,121847,10645,2711,3,3,Okay.,Neutral,4
29925,160739,3915,1038,3,3,Okay.,Neutral,9
29926,56513,11325,208,2,2,Bad.,Negative,13
29927,158582,11467,3396,2,2,Bad.,Negative,13
29928,91931,21240,532,5,5,Excellent!,Positive,6
29929,166905,11680,1982,2,2,Bad.,Negative,9
29930,82859,15777,348,4,4,Good.,Positive,16
29931,158986,5305,3617,5,5,Excellent!,Positive,2
29932,178065,21936,73,3,3,Okay.,Neutral,20
29933,114744,7847,2409,3,3,Okay.,Neutral,0
29934,64881,23879,1607,1,1,Terrible.,Negative,13
29935,187065,11772,1985,4,4,Good.,Positive,9
29936,128955,18149,2659,4,4,Good.,Positive,1
29937,27572,23091,3578,4,4,Good.,Positive,9
29938,94127,23896,3467,3,3,Okay.,Neutral,9
29939,51206,4717,2044,5,5,Excellent!,Positive,9
29940,162121,8056,2056,5,5,Excellent!,Positive,1
29941,196768,12783,2755,4,4,Good.,Positive,12
29942,20405,12551,2309,1,1,Terrible.,Negative,17
29943,47298,2571,243,2,2,Bad.,Negative,6
29944,173388,15925,1902,1,1,Terrible.,Negative,15
29945,187181,11657,2896,3,3,Okay.,Neutral,19
29946,179037,14215,208,5,5,Excellent!,Positive,12
29947,93147,8634,1172,2,2,Bad.,Negative,19
29948,33169,2351,114,1,1,Terrible.,Negative,0
29949,44411,18275,1412,1,1,Terrible.,Negative,18
29950,58447,14785,54,3,3,Okay.,Neutral,9
29951,129365,22881,662,2,2,Bad.,Negative,20
29952,150888,4633,422,4,4,Good.,Positive,8
29953,24453,14020,2969,5,5,Excellent!,Positive,15
29954,76234,15641,2711,2,2,Bad.,Negative,15
29955,130159,13525,556,1,1,Terrible.,Negative,3
29956,84169,7189,3193,2,2,Bad.,Negative,11
29957,154110,15050,1019,2,2,Bad.,Negative,15
29958,192173,22191,3358,3,3,Okay.,Neutral,3
29959,145995,18550,2802,4,4,Good.,Positive,7
29960,80810,16692,1124,4,4,Good.,Positive,8
29961,129354,15964,1510,1,1,Terrible.,Negative,20
29962,148452,20852,513,1,1,Terrible.,Negative,1
29963,22118,13590,625,2,2,Bad.,Negative,6
29964,168847,10077,2426,4,4,Good.,Positive,19
29965,138431,10619,2564,4,4,Good.,Positive,13
29966,94106,18096,657,4,4,Good.,Positive,19
29967,68659,7614,533,2,2,Bad.,Negative,1
29968,147839,10974,3914,2,2,Bad.,Negative,9
29969,138011,13030,1042,1,1,Terrible.,Negative,1
29970,60830,1845,1619,4,4,Good.,Positive,0
29971,131655,19109,114,4,4,Good.,Positive,16
29972,172487,24925,3899,4,4,Good.,Positive,7
29973,34131,1081,1262,5,5,Excellent!,Positive,7
29974,194912,4679,3038,3,3,Okay.,Neutral,15
29975,35481,5371,3938,2,2,Bad.,Negative,11
29976,182720,1442,749,4,4,Good.,Positive,16
29977,10304,20287,3570,5,5,Excellent!,Positive,16
29978,75992,402,2818,2,2,Bad.,Negative,18
29979,196189,11947,676,2,2,Bad.,Negative,12
29980,142720,14743,3245,5,5,Excellent!,Positive,3
29981,175913,16712,3862,5,5,Excellent!,Positive,9
29982,35452,16310,2969,5,5,Excellent!,Positive,13
29983,147672,24276,1465,2,2,Bad.,Negative,0
29984,103063,10915,1097,2,2,Bad.,Negative,11
29985,26971,1296,3543,3,3,Okay.,Neutral,20
29986,91482,12215,312,3,3,Okay.,Neutral,4
29987,101855,17542,1930,2,2,Bad.,Negative,18
29988,54526,22566,2063,5,5,Excellent!,Positive,10
29989,133754,3063,208,3,3,Okay.,Neutral,17
29990,16816,11273,1522,3,3,Okay.,Neutral,15
29991,66090,14293,1955,2,2,Bad.,Negative,11
29992,8092,17382,2553,2,2,Bad.,Negative,7
29993,173487,4836,3903,5,5,Excellent!,Positive,13
29994,151117,17636,2452,1,1,Terrible.,Negative,9
29995,176983,23633,3349,1,1,Terrible.,Negative,4
29996,137381,2415,93,3,3,Okay.,Neutral,15
29997,95077,5530,2798,2,2,Bad.,Negative,5
29998,169911,20416,2208,5,5,Excellent!,Positive,8
29999,14573,21203,2592,1,1,Terrible.,Negative,11
30000,56738,22432,2469,2,2,Bad.,Negative,4
30001,155873,22169,2467,5,5,Excellent!,Positive,10
30002,139173,23382,3867,4,4,Good.,Positive,18
30003,199262,2484,177,1,1,Terrible.,Negative,19
30004,99024,8964,2189,3,3,Okay.,Neutral,20
30005,98977,19385,820,4,4,Good.,Positive,20
30006,24804,19235,301,1,1,Terrible.,Negative,16
30007,107169,11579,1465,4,4,Good.,Positive,4
30008,188261,4790,3866,2,2,Bad.,Negative,2
30009,164124,1163,2481,5,5,Excellent!,Positive,10
30010,55666,7714,3650,4,4,Good.,Positive,18
30011,183783,3190,2889,2,2,Bad.,Negative,4
30012,122731,7003,2610,5,5,Excellent!,Positive,7
30013,100227,8555,2802,4,4,Good.,Positive,4
30014,24140,9190,2244,1,1,Terrible.,Negative,16
30015,70889,2931,2409,2,2,Bad.,Negative,19
30016,155491,13072,533,3,3,Okay.,Neutral,11
30017,51532,9485,1483,3,3,Okay.,Neutral,3
30018,67707,4100,3993,3,3,Okay.,Neutral,13
30019,139110,14295,878,2,2,Bad.,Negative,17
30020,142459,15944,2948,1,1,Terrible.,Negative,7
30021,547,15442,2914,3,3,Okay.,Neutral,8
30022,49661,15051,3975,3,3,Okay.,Neutral,7
30023,30906,4925,1946,1,1,Terrible.,Negative,9
30024,20624,11369,1892,3,3,Okay.,Neutral,9
30025,88155,20563,615,5,5,Excellent!,Positive,1
30026,71420,17879,3403,5,5,Excellent!,Positive,15
30027,50447,9492,1710,3,3,Okay.,Neutral,4
30028,143111,12104,3804,4,4,Good.,Positive,19
30029,129846,14343,2518,2,2,Bad.,Negative,14
30030,19041,1904,3190,3,3,Okay.,Neutral,7
30031,166030,13558,1719,5,5,Excellent!,Positive,14
30032,102969,13027,1598,2,2,Bad.,Negative,4
30033,85082,8489,3376,3,3,Okay.,Neutral,2
30034,84376,10659,1094,3,3,Okay.,Neutral,5
30035,31956,16902,532,2,2,Bad.,Negative,19
30036,160582,15139,1020,1,1,Terrible.,Negative,11
30037,180294,22221,3359,3,3,Okay.,Neutral,15
30038,116602,16686,2283,3,3,Okay.,Neutral,8
30039,172664,18032,3925,2,2,Bad.,Negative,15
30040,25672,21880,1729,5,5,Excellent!,Positive,18
30041,14903,23505,212,5,5,Excellent!,Positive,2
30042,35063,10557,299,2,2,Bad.,Negative,6
30043,175044,14598,1807,1,1,Terrible.,Negative,0
30044,31672,13355,1465,5,5,Excellent!,Positive,18
30045,92722,8622,1889,5,5,Excellent!,Positive,11
30046,25324,23251,2321,5,5,Excellent!,Positive,7
30047,29006,13862,37,4,4,Good.,Positive,16
30048,24481,23404,1329,3,3,Okay.,Neutral,9
30049,165741,3689,1013,3,3,Okay.,Neutral,7
30050,26707,7817,3941,2,2,Bad.,Negative,12
30051,60088,19132,3129,5,5,Excellent!,Positive,14
30052,94660,16341,1349,4,4,Good.,Positive,2
30053,171223,4879,443,2,2,Bad.,Negative,20
30054,66668,11238,2256,1,1,Terrible.,Negative,14
30055,10727,17518,3756,1,1,Terrible.,Negative,14
30056,21807,23817,3634,4,4,Good.,Positive,9
30057,182876,17711,3361,3,3,Okay.,Neutral,2
30058,110833,2618,2901,1,1,Terrible.,Negative,10
30059,85308,1937,1453,4,4,Good.,Positive,11
30060,98742,6610,2871,5,5,Excellent!,Positive,12
30061,90501,21065,2806,5,5,Excellent!,Positive,15
30062,35551,16286,1230,1,1,Terrible.,Negative,19
30063,156473,9974,1617,5,5,Excellent!,Positive,1
30064,78074,16605,1231,3,3,Okay.,Neutral,5
30065,48747,5877,3804,5,5,Excellent!,Positive,5
30066,119702,2817,1937,3,3,Okay.,Neutral,17
30067,197021,13057,3806,3,3,Okay.,Neutral,7
30068,136043,12153,3494,3,3,Okay.,Neutral,10
30069,193714,2139,1071,4,4,Good.,Positive,18
30070,50478,21895,2580,3,3,Okay.,Neutral,1
30071,82493,2978,725,1,1,Terrible.,Negative,16
30072,15724,12247,1513,4,4,Good.,Positive,4
30073,45449,23776,2580,3,3,Okay.,Neutral,7
30074,169031,18973,1513,1,1,Terrible.,Negative,11
30075,188809,2315,1955,4,4,Good.,Positive,18
30076,147584,8611,1728,5,5,Excellent!,Positive,14
30077,192029,20414,804,3,3,Okay.,Neutral,13
30078,138335,248,1166,4,4,Good.,Positive,4
30079,196491,24497,3267,1,1,Terrible.,Negative,0
30080,106055,11951,3941,4,4,Good.,Positive,12
30081,163078,12533,506,5,5,Excellent!,Positive,4
30082,81187,8380,279,1,1,Terrible.,Negative,9
30083,17600,11915,3708,2,2,Bad.,Negative,12
30084,1114,24256,1641,1,1,Terrible.,Negative,10
30085,34176,20662,325,2,2,Bad.,Negative,4
30086,186000,10578,3529,4,4,Good.,Positive,11
30087,38250,2464,3406,5,5,Excellent!,Positive,0
30088,169371,11301,2636,4,4,Good.,Positive,4
30089,65015,22254,2751,3,3,Okay.,Neutral,11
30090,100518,422,3811,2,2,Bad.,Negative,5
30091,195578,1609,54,5,5,Excellent!,Positive,10
30092,19258,22860,530,3,3,Okay.,Neutral,8
30093,176553,5983,2123,1,1,Terrible.,Negative,19
30094,57095,5511,2744,1,1,Terrible.,Negative,2
30095,52860,18333,3055,4,4,Good.,Positive,2
30096,53328,16751,1025,1,1,Terrible.,Negative,17
30097,43434,703,2539,2,2,Bad.,Negative,17
30098,72209,18775,357,3,3,Okay.,Neutral,10
30099,4289,853,3773,5,5,Excellent!,Positive,19
30100,104432,13745,2124,1,1,Terrible.,Negative,8
30101,36504,23795,1104,5,5,Excellent!,Positive,1
30102,176537,23203,1408,1,1,Terrible.,Negative,4
30103,27384,10212,3430,1,1,Terrible.,Negative,8
30104,48131,1881,2981,4,4,Good.,Positive,20
30105,116408,13714,931,3,3,Okay.,Neutral,7
30106,103530,3019,2672,2,2,Bad.,Negative,4
30107,16625,6873,1947,2,2,Bad.,Negative,0
30108,110207,20499,1335,3,3,Okay.,Neutral,11
30109,48342,13359,3738,3,3,Okay.,Neutral,20
30110,54951,19070,271,5,5,Excellent!,Positive,1
30111,173921,22365,3313,2,2,Bad.,Negative,13
30112,100611,1926,302,1,1,Terrible.,Negative,13
30113,77952,23589,2967,5,5,Excellent!,Positive,15
30114,185746,19385,3957,5,5,Excellent!,Positive,0
30115,109927,3610,1965,5,5,Excellent!,Positive,13
30116,123568,4625,148,1,1,Terrible.,Negative,9
30117,20159,2482,3848,3,3,Okay.,Neutral,8
30118,120549,14391,2881,3,3,Okay.,Neutral,2
30119,163201,15064,3707,1,1,Terrible.,Negative,0
30120,179457,6724,933,4,4,Good.,Positive,1
30121,197366,11193,1154,5,5,Excellent!,Positive,19
30122,191169,21544,1200,1,1,Terrible.,Negative,1
30123,158814,9510,39,1,1,Terrible.,Negative,8
30124,6280,8145,3651,4,4,Good.,Positive,9
30125,169556,9830,1543,3,3,Okay.,Neutral,7
30126,133358,283,1859,5,5,Excellent!,Positive,4
30127,151416,22262,578,5,5,Excellent!,Positive,4
30128,184923,4994,1901,3,3,Okay.,Neutral,7
30129,72972,14488,2806,5,5,Excellent!,Positive,10
30130,59627,24715,1260,4,4,Good.,Positive,18
30131,24706,11942,1453,2,2,Bad.,Negative,8
30132,138834,16841,1312,1,1,Terrible.,Negative,5
30133,39507,19523,83,5,5,Excellent!,Positive,8
30134,137330,5444,2839,5,5,Excellent!,Positive,15
30135,137436,9493,295,2,2,Bad.,Negative,17
30136,59584,5322,187,3,3,Okay.,Neutral,19
30137,60194,11830,3543,5,5,Excellent!,Positive,0
30138,13858,23447,2639,1,1,Terrible.,Negative,12
30139,42801,4174,183,2,2,Bad.,Negative,19
30140,39477,16757,3971,2,2,Bad.,Negative,0
30141,24187,1762,81,2,2,Bad.,Negative,16
30142,111568,565,3357,2,2,Bad.,Negative,17
30143,104120,7235,2530,3,3,Okay.,Neutral,19
30144,73413,8221,1828,1,1,Terrible.,Negative,3
30145,133438,15507,2462,3,3,Okay.,Neutral,16
30146,15993,4828,1374,1,1,Terrible.,Negative,13
30147,76140,23805,2009,2,2,Bad.,Negative,8
30148,195461,3080,1085,2,2,Bad.,Negative,7
30149,107220,6820,3890,1,1,Terrible.,Negative,15
30150,86456,10412,792,3,3,Okay.,Neutral,20
30151,131701,20973,3805,4,4,Good.,Positive,6
30152,159851,14191,1646,2,2,Bad.,Negative,17
30153,43367,22838,2608,4,4,Good.,Positive,13
30154,155567,3159,861,5,5,Excellent!,Positive,3
30155,39117,10723,2294,2,2,Bad.,Negative,18
30156,10240,14868,772,3,3,Okay.,Neutral,6
30157,74139,9262,1646,1,1,Terrible.,Negative,1
30158,119253,13312,2021,1,1,Terrible.,Negative,20
30159,138382,3554,2137,3,3,Okay.,Neutral,0
30160,71404,7824,3804,3,3,Okay.,Neutral,19
30161,21244,10464,1506,2,2,Bad.,Negative,0
30162,160161,8010,390,2,2,Bad.,Negative,15
30163,59090,9602,13,4,4,Good.,Positive,12
30164,68160,737,2842,5,5,Excellent!,Positive,14
30165,191997,7012,1907,1,1,Terrible.,Negative,7
30166,59407,15814,3594,1,1,Terrible.,Negative,10
30167,7882,24741,1797,1,1,Terrible.,Negative,17
30168,147851,23933,544,4,4,Good.,Positive,4
30169,169483,5790,2437,1,1,Terrible.,Negative,10
30170,156458,5927,1335,2,2,Bad.,Negative,7
