Payment_ID,Order_ID,Payment_Mode_ID,Payment_Status,Transaction_Time,Gateway,Refund_Amount,Cashback_Amount
152613,152613,5,Success,17:05:06,HDFC,0.0,0.0
152614,152614,5,Success,15:28:41,HDFC,0.0,0.0
152615,152615,3,Success,09:42:08,HDFC,0.0,117.57
152616,152616,1,Success,19:29:19,PhonePe,0.0,0.0
152617,152617,5,Success,02:21:44,HDFC,0.0,0.0
152618,152618,1,Success,18:58:48,Razorpay,0.0,0.0
152619,152619,1,Success,11:33:17,PhonePe,0.0,0.0
152620,152620,3,Refunded,20:54:01,ICICI,2216.16,0.0
152621,152621,5,Success,08:03:53,HDFC,0.0,0.0
152622,152622,6,Success,15:11:46,HDFC,0.0,0.0
152623,152623,4,Refunded,12:15:58,Paytm,2607.26,0.0
152624,152624,1,Success,18:43:33,ICICI,0.0,0.0
152625,152625,2,Success,11:19:18,ICICI,0.0,0.0
152626,152626,4,Success,19:03:05,PhonePe,0.0,0.0
152627,152627,2,Success,15:28:54,ICICI,0.0,0.0
152628,152628,6,Success,16:34:45,HDFC,0.0,0.0
152629,152629,2,Success,09:22:45,PhonePe,0.0,0.0
152630,152630,2,Success,12:52:36,Paytm,0.0,0.0
152631,152631,2,Success,13:23:29,ICICI,0.0,0.0
152632,152632,5,Failed,20:08:15,HDFC,0.0,0.0
152633,152633,6,Success,11:13:43,Paytm,0.0,16.12
152634,152634,1,Success,22:09:45,Razorpay,0.0,0.0
152635,152635,3,Success,18:57:38,HDFC,0.0,0.0
152636,152636,5,Success,19:07:46,HDFC,0.0,0.0
152637,152637,4,Success,11:57:05,HDFC,0.0,0.0
152638,152638,5,Success,21:30:09,Paytm,0.0,0.0
152639,152639,6,Success,21:13:12,PhonePe,0.0,0.0
152640,152640,1,Success,07:46:29,HDFC,0.0,0.0
152641,152641,3,Success,14:15:48,ICICI,0.0,0.0
152642,152642,1,Success,12:29:47,ICICI,0.0,0.0
152643,152643,5,Success,19:26:41,PhonePe,0.0,0.0
152644,152644,6,Success,08:01:26,Razorpay,0.0,0.0
152645,152645,5,Success,12:11:56,Razorpay,0.0,170.54
152646,152646,3,Success,18:35:14,Paytm,0.0,0.0
152647,152647,6,Success,17:59:57,HDFC,0.0,0.0
152648,152648,3,Success,13:13:59,Razorpay,0.0,45.42
152649,152649,6,Success,20:12:19,ICICI,0.0,0.0
152650,152650,5,Failed,09:31:17,HDFC,0.0,0.0
152651,152651,4,Success,00:23:58,PhonePe,0.0,0.0
152652,152652,3,Success,10:28:54,HDFC,0.0,292.99
152653,152653,5,Success,11:14:43,ICICI,0.0,0.0
152654,152654,2,Success,19:33:11,Paytm,0.0,0.0
152655,152655,3,Success,20:00:50,Razorpay,0.0,0.0
152656,152656,6,Success,20:40:23,Razorpay,0.0,0.0
152657,152657,4,Success,20:56:03,ICICI,0.0,0.0
152658,152658,1,Success,18:12:38,ICICI,0.0,0.0
152659,152659,5,Success,20:00:16,HDFC,0.0,0.0
152660,152660,3,Success,21:36:11,Paytm,0.0,0.0
152661,152661,2,Success,16:59:48,ICICI,0.0,0.0
152662,152662,5,Success,17:07:52,Paytm,0.0,0.0
152663,152663,6,Success,19:47:33,Razorpay,0.0,0.0
152664,152664,1,Success,19:36:58,Razorpay,0.0,0.0
152665,152665,2,Success,15:48:04,HDFC,0.0,0.0
152666,152666,2,Success,10:31:53,Razorpay,0.0,0.0
152667,152667,1,Success,20:19:48,ICICI,0.0,0.0
152668,152668,3,Success,18:46:14,Paytm,0.0,0.0
152669,152669,5,Success,10:34:09,ICICI,0.0,0.0
152670,152670,6,Success,19:57:51,ICICI,0.0,0.0
152671,152671,1,Success,18:37:11,PhonePe,0.0,0.0
152672,152672,4,Success,12:22:19,Razorpay,0.0,0.0
152673,152673,5,Success,11:54:31,Paytm,0.0,86.37
152674,152674,4,Success,13:40:36,HDFC,0.0,0.0
152675,152675,2,Success,01:05:52,PhonePe,0.0,0.0
152676,152676,5,Success,12:00:56,PhonePe,0.0,0.0
152677,152677,4,Success,06:48:58,ICICI,0.0,0.0
152678,152678,5,Success,11:56:22,HDFC,0.0,0.0
152679,152679,5,Success,17:28:04,HDFC,0.0,28.5
152680,152680,3,Success,07:53:04,Razorpay,0.0,0.0
152681,152681,1,Success,11:46:34,ICICI,0.0,78.1
152682,152682,1,Success,14:02:43,Paytm,0.0,0.0
152683,152683,1,Success,13:15:41,ICICI,0.0,0.0
152684,152684,4,Success,00:27:36,Paytm,0.0,25.93
152685,152685,5,Success,12:25:21,PhonePe,0.0,0.0
152686,152686,1,Success,15:02:11,HDFC,0.0,0.0
152687,152687,6,Success,11:44:28,ICICI,0.0,0.0
152688,152688,5,Failed,18:36:26,Paytm,0.0,0.0
152689,152689,3,Success,10:22:27,Razorpay,0.0,0.0
152690,152690,1,Success,10:22:54,ICICI,0.0,0.0
152691,152691,2,Success,18:23:59,ICICI,0.0,0.0
152692,152692,2,Success,15:34:32,Paytm,0.0,0.0
152693,152693,5,Success,20:19:48,ICICI,0.0,0.0
152694,152694,4,Success,05:42:00,ICICI,0.0,0.0
152695,152695,4,Success,12:55:41,PhonePe,0.0,0.0
152696,152696,6,Success,13:32:42,PhonePe,0.0,0.0
152697,152697,3,Success,12:47:52,Paytm,0.0,0.0
152698,152698,4,Refunded,07:46:55,HDFC,998.8,49.94
152699,152699,3,Success,20:48:22,HDFC,0.0,0.0
152700,152700,4,Success,18:02:17,PhonePe,0.0,0.0
152701,152701,4,Success,15:23:12,PhonePe,0.0,0.0
152702,152702,5,Success,20:16:04,PhonePe,0.0,0.0
152703,152703,6,Success,19:01:39,Paytm,0.0,0.0
152704,152704,6,Success,17:38:40,HDFC,0.0,0.0
152705,152705,5,Success,19:21:47,ICICI,0.0,0.0
152706,152706,5,Success,20:32:20,Razorpay,0.0,0.0
152707,152707,2,Success,19:25:00,Razorpay,0.0,0.0
152708,152708,4,Success,18:08:27,PhonePe,0.0,0.0
152709,152709,4,Success,09:53:40,HDFC,0.0,0.0
152710,152710,2,Success,21:16:19,HDFC,0.0,0.0
152711,152711,6,Success,22:16:50,Razorpay,0.0,0.0
152712,152712,5,Success,20:26:06,Paytm,0.0,0.0
152713,152713,6,Success,13:55:31,PhonePe,0.0,0.0
152714,152714,5,Success,14:40:15,PhonePe,0.0,0.0
152715,152715,2,Success,15:18:48,HDFC,0.0,0.0
152716,152716,3,Success,11:35:55,HDFC,0.0,0.0
152717,152717,1,Success,19:25:26,Razorpay,0.0,0.0
152718,152718,1,Success,23:50:17,PhonePe,0.0,0.0
152719,152719,5,Success,18:10:29,Paytm,0.0,0.0
152720,152720,2,Success,17:47:53,Paytm,0.0,0.0
152721,152721,1,Success,01:44:22,Razorpay,0.0,0.0
152722,152722,3,Success,18:30:07,Razorpay,0.0,0.0
152723,152723,4,Success,22:02:40,PhonePe,0.0,0.0
152724,152724,1,Success,18:07:30,Razorpay,0.0,174.97
152725,152725,3,Success,09:05:42,Razorpay,0.0,0.0
152726,152726,4,Success,10:20:42,Paytm,0.0,0.0
152727,152727,5,Success,00:19:22,HDFC,0.0,0.0
152728,152728,2,Success,17:22:15,Paytm,0.0,0.0
152729,152729,2,Failed,05:29:47,Paytm,0.0,0.0
152730,152730,1,Success,17:57:02,HDFC,0.0,0.0
152731,152731,5,Success,20:02:16,Paytm,0.0,80.65
152732,152732,3,Success,15:11:12,Paytm,0.0,0.0
152733,152733,5,Success,14:22:02,Paytm,0.0,0.0
152734,152734,1,Success,14:42:10,PhonePe,0.0,0.0
152735,152735,2,Success,08:45:46,PhonePe,0.0,0.0
152736,152736,1,Success,00:49:16,HDFC,0.0,0.0
152737,152737,2,Success,07:37:04,HDFC,0.0,0.0
152738,152738,3,Refunded,12:56:43,Razorpay,2167.73,108.39
152739,152739,1,Success,07:39:05,Razorpay,0.0,0.0
152740,152740,2,Success,11:31:31,PhonePe,0.0,0.0
152741,152741,6,Success,21:35:57,Paytm,0.0,0.0
152742,152742,5,Success,19:51:29,ICICI,0.0,75.99
152743,152743,1,Success,16:15:15,ICICI,0.0,0.0
152744,152744,3,Success,20:02:30,PhonePe,0.0,0.0
152745,152745,1,Success,18:26:26,HDFC,0.0,0.0
152746,152746,3,Success,23:02:55,Paytm,0.0,0.0
152747,152747,1,Success,18:00:54,Paytm,0.0,0.0
152748,152748,6,Success,18:54:33,ICICI,0.0,0.0
152749,152749,6,Success,22:37:56,ICICI,0.0,0.0
152750,152750,1,Refunded,09:04:50,PhonePe,1733.71,0.0
152751,152751,6,Success,16:54:58,Razorpay,0.0,0.0
152752,152752,1,Success,20:13:40,ICICI,0.0,0.0
152753,152753,6,Success,18:14:15,Paytm,0.0,0.0
152754,152754,5,Success,20:49:42,ICICI,0.0,0.0
152755,152755,4,Success,18:07:19,HDFC,0.0,63.68
152756,152756,5,Success,07:36:04,Razorpay,0.0,0.0
152757,152757,5,Success,08:35:40,PhonePe,0.0,0.0
152758,152758,1,Success,09:49:18,Paytm,0.0,0.0
152759,152759,3,Success,22:48:50,PhonePe,0.0,0.0
152760,152760,3,Success,11:20:35,Paytm,0.0,0.0
152761,152761,1,Refunded,20:43:18,ICICI,1351.54,0.0
152762,152762,4,Success,06:28:19,Paytm,0.0,0.0
152763,152763,1,Success,12:37:57,PhonePe,0.0,0.0
152764,152764,5,Success,08:19:16,Razorpay,0.0,0.0
152765,152765,4,Success,16:30:08,Paytm,0.0,0.0
152766,152766,1,Success,17:04:52,Razorpay,0.0,0.0
152767,152767,5,Success,18:53:47,PhonePe,0.0,0.0
152768,152768,2,Success,00:28:42,HDFC,0.0,0.0
152769,152769,5,Success,14:31:51,PhonePe,0.0,0.0
152770,152770,4,Success,13:23:02,HDFC,0.0,0.0
152771,152771,3,Success,06:53:10,HDFC,0.0,0.0
152772,152772,2,Success,18:05:11,HDFC,0.0,0.0
152773,152773,5,Success,16:35:49,ICICI,0.0,0.0
152774,152774,5,Success,14:48:42,HDFC,0.0,0.0
152775,152775,4,Success,11:08:04,PhonePe,0.0,0.0
152776,152776,3,Success,21:24:56,HDFC,0.0,0.0
152777,152777,6,Success,19:01:55,Razorpay,0.0,0.0
152778,152778,2,Success,12:30:22,HDFC,0.0,0.0
152779,152779,5,Success,18:53:08,PhonePe,0.0,0.0
152780,152780,4,Success,17:19:03,Paytm,0.0,0.0
152781,152781,3,Success,09:47:18,Paytm,0.0,0.0
152782,152782,2,Success,18:10:39,ICICI,0.0,0.0
152783,152783,1,Success,20:16:52,HDFC,0.0,0.0
152784,152784,1,Success,19:23:16,ICICI,0.0,0.0
152785,152785,2,Success,12:52:37,Razorpay,0.0,0.0
152786,152786,4,Success,13:40:56,Razorpay,0.0,0.0
152787,152787,2,Success,09:18:27,Paytm,0.0,0.0
152788,152788,4,Success,18:47:28,Paytm,0.0,0.0
152789,152789,4,Success,18:37:57,PhonePe,0.0,273.4
152790,152790,2,Success,11:14:54,PhonePe,0.0,0.0
152791,152791,3,Success,20:36:49,PhonePe,0.0,0.0
152792,152792,4,Success,19:51:16,Razorpay,0.0,0.0
152793,152793,4,Success,18:03:33,Paytm,0.0,0.0
152794,152794,1,Success,12:22:16,HDFC,0.0,0.0
152795,152795,2,Success,11:05:23,Paytm,0.0,0.0
152796,152796,6,Success,11:57:07,PhonePe,0.0,0.0
152797,152797,3,Success,18:33:28,ICICI,0.0,0.0
152798,152798,2,Success,15:52:10,Paytm,0.0,0.0
152799,152799,1,Success,18:51:55,PhonePe,0.0,0.0
152800,152800,4,Success,21:45:52,PhonePe,0.0,0.0
152801,152801,6,Success,19:38:51,Paytm,0.0,0.0
152802,152802,5,Success,18:13:00,HDFC,0.0,0.0
152803,152803,6,Success,03:48:09,HDFC,0.0,0.0
152804,152804,1,Success,22:35:49,Paytm,0.0,0.0
152805,152805,4,Success,19:31:51,HDFC,0.0,0.0
152806,152806,4,Success,11:26:18,PhonePe,0.0,0.0
152807,152807,5,Success,18:40:49,HDFC,0.0,0.0
152808,152808,3,Success,17:34:38,ICICI,0.0,0.0
152809,152809,4,Success,13:49:25,PhonePe,0.0,0.0
152810,152810,1,Success,11:30:26,ICICI,0.0,0.0
152811,152811,2,Success,09:06:55,Paytm,0.0,0.0
152812,152812,3,Success,17:51:20,PhonePe,0.0,0.0
152813,152813,6,Success,18:08:50,HDFC,0.0,0.0
152814,152814,1,Success,21:57:10,HDFC,0.0,0.0
152815,152815,1,Success,09:03:46,Paytm,0.0,0.0
152816,152816,2,Success,12:20:45,Razorpay,0.0,0.0
152817,152817,5,Success,14:55:56,HDFC,0.0,0.0
152818,152818,2,Refunded,20:50:08,PhonePe,2641.91,0.0
152819,152819,4,Success,06:04:00,HDFC,0.0,0.0
152820,152820,1,Success,19:04:00,Paytm,0.0,0.0
152821,152821,5,Success,19:58:53,Razorpay,0.0,0.0
152822,152822,1,Success,20:38:41,Paytm,0.0,0.0
152823,152823,4,Success,20:12:00,ICICI,0.0,0.0
152824,152824,5,Success,21:06:34,HDFC,0.0,0.0
152825,152825,5,Success,19:44:26,PhonePe,0.0,161.41
152826,152826,1,Success,23:29:27,ICICI,0.0,0.0
152827,152827,4,Success,11:56:15,PhonePe,0.0,0.0
152828,152828,5,Success,10:28:01,Razorpay,0.0,0.0
152829,152829,5,Success,22:49:56,Paytm,0.0,0.0
152830,152830,3,Success,18:04:03,Paytm,0.0,0.0
152831,152831,3,Success,22:23:21,PhonePe,0.0,39.76
152832,152832,5,Success,07:12:51,ICICI,0.0,0.0
152833,152833,2,Refunded,21:00:40,Paytm,697.31,0.0
152834,152834,3,Success,18:07:11,ICICI,0.0,0.0
152835,152835,4,Success,08:54:30,ICICI,0.0,0.0
152836,152836,4,Success,11:47:02,HDFC,0.0,0.0
152837,152837,1,Success,07:51:24,ICICI,0.0,0.0
152838,152838,6,Refunded,04:41:29,PhonePe,848.15,0.0
152839,152839,3,Success,19:23:59,Razorpay,0.0,0.0
152840,152840,2,Success,13:58:49,PhonePe,0.0,0.0
152841,152841,1,Success,17:24:32,PhonePe,0.0,0.0
152842,152842,5,Success,12:57:31,Razorpay,0.0,0.0
152843,152843,3,Success,18:27:29,Paytm,0.0,12.44
152844,152844,6,Success,17:11:19,Razorpay,0.0,0.0
152845,152845,6,Success,17:13:48,HDFC,0.0,0.0
152846,152846,3,Success,12:27:29,Paytm,0.0,0.0
152847,152847,2,Success,01:24:13,PhonePe,0.0,0.0
152848,152848,5,Success,22:03:46,HDFC,0.0,0.0
152849,152849,6,Success,07:47:04,Razorpay,0.0,0.0
152850,152850,1,Success,14:44:48,PhonePe,0.0,0.0
152851,152851,1,Refunded,13:19:03,Paytm,1005.75,50.29
152852,152852,5,Success,00:11:21,ICICI,0.0,0.0
152853,152853,3,Success,09:17:00,Razorpay,0.0,0.0
152854,152854,1,Success,15:12:14,Razorpay,0.0,0.0
152855,152855,1,Success,11:53:13,PhonePe,0.0,0.0
152856,152856,2,Success,20:58:52,Razorpay,0.0,0.0
152857,152857,6,Success,13:23:06,HDFC,0.0,0.0
152858,152858,3,Success,17:39:01,Razorpay,0.0,0.0
152859,152859,6,Success,10:57:40,PhonePe,0.0,102.13
152860,152860,6,Success,13:15:48,Razorpay,0.0,0.0
152861,152861,4,Success,08:30:37,HDFC,0.0,0.0
152862,152862,6,Success,02:51:54,PhonePe,0.0,193.19
152863,152863,2,Success,09:34:23,ICICI,0.0,0.0
152864,152864,5,Success,19:27:27,Paytm,0.0,0.0
152865,152865,1,Success,19:15:43,HDFC,0.0,0.0
152866,152866,6,Success,14:29:55,PhonePe,0.0,0.0
152867,152867,2,Success,11:04:31,PhonePe,0.0,0.0
152868,152868,3,Success,06:09:33,HDFC,0.0,0.0
152869,152869,1,Success,20:45:51,Razorpay,0.0,0.0
152870,152870,4,Success,09:50:32,HDFC,0.0,0.0
152871,152871,5,Success,12:06:23,Razorpay,0.0,0.0
152872,152872,1,Success,11:57:12,Paytm,0.0,0.0
152873,152873,6,Success,17:51:16,Paytm,0.0,73.96
152874,152874,2,Success,12:23:56,ICICI,0.0,0.0
152875,152875,2,Success,21:13:52,HDFC,0.0,147.13
152876,152876,3,Success,13:28:13,HDFC,0.0,0.0
152877,152877,6,Success,18:09:46,ICICI,0.0,0.0
152878,152878,5,Success,14:49:18,PhonePe,0.0,0.0
152879,152879,5,Success,18:48:13,HDFC,0.0,0.0
152880,152880,6,Success,12:14:39,Razorpay,0.0,0.0
152881,152881,6,Success,18:24:32,HDFC,0.0,0.0
152882,152882,3,Success,19:11:47,Razorpay,0.0,0.0
152883,152883,1,Success,21:32:43,Razorpay,0.0,0.0
152884,152884,3,Refunded,19:57:22,Razorpay,475.48,0.0
152885,152885,4,Success,18:49:51,Paytm,0.0,0.0
152886,152886,1,Success,17:09:58,Razorpay,0.0,0.0
152887,152887,2,Success,12:48:29,Razorpay,0.0,0.0
152888,152888,4,Success,10:11:05,ICICI,0.0,0.0
152889,152889,5,Success,14:42:28,PhonePe,0.0,0.0
152890,152890,1,Success,18:56:34,Razorpay,0.0,0.0
152891,152891,6,Success,13:41:36,ICICI,0.0,37.7
152892,152892,2,Success,17:24:16,Paytm,0.0,0.0
152893,152893,3,Success,19:55:28,Paytm,0.0,0.0
152894,152894,6,Success,18:12:07,HDFC,0.0,61.92
152895,152895,4,Success,13:55:17,HDFC,0.0,0.0
152896,152896,4,Success,14:48:20,HDFC,0.0,0.0
152897,152897,3,Success,17:40:07,ICICI,0.0,0.0
152898,152898,2,Refunded,12:52:49,PhonePe,2794.49,0.0
152899,152899,4,Success,11:09:16,ICICI,0.0,62.03
152900,152900,6,Success,11:08:46,ICICI,0.0,0.0
152901,152901,3,Success,18:08:42,HDFC,0.0,0.0
152902,152902,6,Success,18:35:33,PhonePe,0.0,0.0
152903,152903,4,Success,11:23:43,PhonePe,0.0,0.0
152904,152904,1,Success,06:46:04,ICICI,0.0,0.0
152905,152905,1,Success,12:25:51,HDFC,0.0,0.0
152906,152906,2,Success,14:00:41,PhonePe,0.0,0.0
152907,152907,6,Success,16:30:16,HDFC,0.0,0.0
152908,152908,1,Success,14:03:30,PhonePe,0.0,0.0
152909,152909,4,Success,12:06:05,HDFC,0.0,0.0
152910,152910,6,Success,11:09:36,Razorpay,0.0,0.0
152911,152911,1,Success,02:33:36,HDFC,0.0,0.0
152912,152912,4,Success,08:35:45,Razorpay,0.0,0.0
152913,152913,5,Success,18:59:06,PhonePe,0.0,0.0
152914,152914,2,Success,12:15:42,Razorpay,0.0,0.0
152915,152915,6,Success,14:22:40,PhonePe,0.0,0.0
152916,152916,1,Success,18:32:09,PhonePe,0.0,69.38
152917,152917,2,Success,17:00:09,HDFC,0.0,0.0
152918,152918,6,Refunded,09:19:15,HDFC,2811.91,0.0
152919,152919,2,Success,18:27:12,Paytm,0.0,0.0
152920,152920,3,Success,13:19:55,PhonePe,0.0,0.0
152921,152921,3,Success,18:44:20,ICICI,0.0,0.0
152922,152922,5,Success,11:36:51,HDFC,0.0,0.0
152923,152923,2,Success,17:47:51,HDFC,0.0,0.0
152924,152924,5,Success,15:04:45,Paytm,0.0,0.0
152925,152925,4,Success,19:15:36,Paytm,0.0,0.0
152926,152926,2,Failed,08:46:51,Razorpay,0.0,0.0
152927,152927,2,Success,14:57:40,Razorpay,0.0,0.0
152928,152928,3,Success,11:37:49,Razorpay,0.0,0.0
152929,152929,6,Success,18:14:01,HDFC,0.0,0.0
152930,152930,1,Success,23:09:50,ICICI,0.0,0.0
152931,152931,1,Success,13:28:11,PhonePe,0.0,0.0
152932,152932,3,Success,19:26:59,Paytm,0.0,100.59
152933,152933,1,Success,18:51:53,Paytm,0.0,0.0
152934,152934,6,Success,13:57:30,HDFC,0.0,0.0
152935,152935,4,Success,18:35:24,Paytm,0.0,0.0
152936,152936,1,Success,03:12:52,PhonePe,0.0,0.0
152937,152937,5,Success,11:21:49,Razorpay,0.0,0.0
152938,152938,2,Success,19:27:54,HDFC,0.0,0.0
152939,152939,5,Success,01:21:41,Razorpay,0.0,0.0
152940,152940,3,Success,07:18:41,ICICI,0.0,0.0
152941,152941,1,Success,23:55:31,Razorpay,0.0,0.0
152942,152942,6,Success,18:19:18,ICICI,0.0,0.0
152943,152943,5,Success,02:55:57,ICICI,0.0,0.0
152944,152944,3,Success,19:18:06,Razorpay,0.0,0.0
152945,152945,3,Success,22:38:40,HDFC,0.0,0.0
152946,152946,6,Refunded,10:12:05,Razorpay,2772.64,0.0
152947,152947,1,Success,15:26:08,Paytm,0.0,0.0
152948,152948,5,Success,18:58:06,PhonePe,0.0,0.0
152949,152949,5,Failed,03:47:15,Paytm,0.0,337.46
152950,152950,5,Success,17:57:13,HDFC,0.0,0.0
152951,152951,1,Success,07:34:56,ICICI,0.0,0.0
152952,152952,2,Success,22:06:53,HDFC,0.0,100.37
152953,152953,5,Success,10:18:28,ICICI,0.0,0.0
152954,152954,5,Success,10:56:44,Paytm,0.0,0.0
152955,152955,3,Success,09:42:43,ICICI,0.0,0.0
152956,152956,2,Success,18:56:52,Razorpay,0.0,0.0
152957,152957,1,Success,19:44:16,ICICI,0.0,0.0
152958,152958,2,Success,15:03:28,Razorpay,0.0,0.0
152959,152959,4,Success,17:03:04,Paytm,0.0,0.0
152960,152960,3,Success,16:48:50,PhonePe,0.0,0.0
152961,152961,4,Success,14:09:31,Paytm,0.0,0.0
152962,152962,6,Success,09:45:07,Razorpay,0.0,0.0
152963,152963,3,Success,06:12:49,HDFC,0.0,0.0
152964,152964,6,Success,19:14:07,PhonePe,0.0,0.0
152965,152965,5,Success,23:10:51,Paytm,0.0,0.0
152966,152966,6,Success,13:46:36,HDFC,0.0,0.0
152967,152967,6,Success,19:29:09,Razorpay,0.0,0.0
152968,152968,1,Success,12:38:19,HDFC,0.0,0.0
152969,152969,2,Success,18:32:39,ICICI,0.0,0.0
152970,152970,6,Success,21:51:34,Paytm,0.0,0.0
152971,152971,3,Success,09:28:37,PhonePe,0.0,0.0
152972,152972,1,Success,15:00:03,Razorpay,0.0,149.58
152973,152973,2,Failed,19:51:04,PhonePe,0.0,0.0
152974,152974,5,Failed,16:25:51,Paytm,0.0,0.0
152975,152975,6,Success,20:19:07,HDFC,0.0,100.01
152976,152976,4,Success,20:11:19,ICICI,0.0,0.0
152977,152977,2,Success,13:07:35,Paytm,0.0,0.0
152978,152978,2,Success,20:19:26,HDFC,0.0,35.67
152979,152979,2,Success,09:50:44,Paytm,0.0,0.0
152980,152980,5,Success,17:22:07,ICICI,0.0,0.0
152981,152981,2,Success,05:15:45,Razorpay,0.0,0.0
152982,152982,4,Success,12:47:03,Razorpay,0.0,0.0
152983,152983,1,Success,17:58:14,ICICI,0.0,0.0
152984,152984,5,Success,16:42:09,PhonePe,0.0,0.0
152985,152985,4,Success,15:02:49,PhonePe,0.0,0.0
152986,152986,6,Success,15:25:52,ICICI,0.0,0.0
152987,152987,1,Success,16:11:20,ICICI,0.0,0.0
152988,152988,4,Success,13:56:03,HDFC,0.0,0.0
152989,152989,5,Success,13:06:30,PhonePe,0.0,215.32
152990,152990,6,Success,14:45:24,PhonePe,0.0,0.0
152991,152991,3,Success,09:42:52,ICICI,0.0,0.0
152992,152992,4,Success,07:14:45,PhonePe,0.0,0.0
152993,152993,4,Success,15:24:21,PhonePe,0.0,133.98
152994,152994,4,Success,19:16:22,ICICI,0.0,0.0
152995,152995,6,Success,18:38:29,ICICI,0.0,0.0
152996,152996,3,Success,21:09:36,Razorpay,0.0,0.0
152997,152997,3,Success,19:48:19,Paytm,0.0,0.0
152998,152998,4,Success,12:03:41,PhonePe,0.0,0.0
152999,152999,2,Success,12:35:20,Paytm,0.0,0.0
153000,153000,3,Success,09:41:10,Paytm,0.0,0.0
153001,153001,3,Success,15:55:32,ICICI,0.0,0.0
153002,153002,6,Success,11:58:30,Razorpay,0.0,0.0
153003,153003,2,Success,01:51:56,Paytm,0.0,0.0
153004,153004,3,Success,18:58:42,ICICI,0.0,0.0
153005,153005,2,Success,14:11:10,PhonePe,0.0,0.0
153006,153006,1,Success,10:49:43,ICICI,0.0,0.0
153007,153007,4,Success,11:27:55,ICICI,0.0,0.0
153008,153008,6,Success,12:00:53,HDFC,0.0,0.0
153009,153009,2,Success,10:42:38,ICICI,0.0,0.0
153010,153010,6,Success,06:31:28,ICICI,0.0,0.0
153011,153011,6,Success,09:27:38,HDFC,0.0,0.0
153012,153012,4,Refunded,19:02:52,PhonePe,2949.29,0.0
153013,153013,4,Success,08:48:05,HDFC,0.0,0.0
153014,153014,3,Success,11:20:52,Paytm,0.0,0.0
153015,153015,5,Success,12:50:15,Paytm,0.0,0.0
153016,153016,5,Success,11:00:48,Paytm,0.0,0.0
153017,153017,3,Success,17:51:38,HDFC,0.0,0.0
153018,153018,6,Success,06:45:09,Paytm,0.0,40.88
153019,153019,3,Failed,13:11:10,PhonePe,0.0,0.0
153020,153020,2,Success,17:10:52,HDFC,0.0,55.54
153021,153021,5,Success,11:14:09,HDFC,0.0,0.0
153022,153022,2,Success,20:39:13,HDFC,0.0,0.0
153023,153023,2,Success,19:14:51,Razorpay,0.0,0.0
153024,153024,3,Success,13:25:16,ICICI,0.0,0.0
153025,153025,5,Success,08:37:10,HDFC,0.0,0.0
153026,153026,4,Success,18:11:15,PhonePe,0.0,0.0
153027,153027,1,Success,17:32:06,Paytm,0.0,0.0
153028,153028,4,Success,11:51:33,HDFC,0.0,0.0
153029,153029,2,Success,19:26:12,Paytm,0.0,0.0
153030,153030,3,Refunded,17:41:43,ICICI,2164.18,0.0
153031,153031,6,Refunded,19:37:53,HDFC,220.56,11.03
153032,153032,1,Refunded,17:50:21,PhonePe,548.74,0.0
153033,153033,1,Success,10:46:52,PhonePe,0.0,0.0
153034,153034,5,Success,15:21:04,Paytm,0.0,0.0
153035,153035,5,Success,14:35:28,Razorpay,0.0,0.0
153036,153036,4,Success,13:34:56,Paytm,0.0,0.0
153037,153037,5,Success,12:21:41,Paytm,0.0,0.0
153038,153038,6,Success,11:20:53,PhonePe,0.0,0.0
153039,153039,3,Success,05:26:01,ICICI,0.0,0.0
153040,153040,1,Success,17:00:08,PhonePe,0.0,0.0
153041,153041,1,Success,17:31:01,Razorpay,0.0,0.0
153042,153042,4,Refunded,18:39:56,Paytm,2249.48,0.0
153043,153043,1,Refunded,13:42:14,Paytm,1399.67,0.0
153044,153044,1,Success,17:02:30,PhonePe,0.0,0.0
153045,153045,4,Success,17:40:35,PhonePe,0.0,0.0
153046,153046,3,Refunded,17:00:37,PhonePe,2622.71,0.0
153047,153047,6,Success,20:46:09,PhonePe,0.0,0.0
153048,153048,6,Success,18:02:37,Paytm,0.0,0.0
153049,153049,6,Failed,22:13:55,ICICI,0.0,0.0
153050,153050,3,Success,09:16:23,HDFC,0.0,105.8
153051,153051,6,Success,11:25:25,Paytm,0.0,0.0
153052,153052,4,Success,18:36:38,Paytm,0.0,0.0
153053,153053,2,Success,08:24:55,HDFC,0.0,0.0
153054,153054,6,Success,17:50:18,PhonePe,0.0,0.0
153055,153055,4,Success,17:52:14,ICICI,0.0,0.0
153056,153056,6,Success,06:50:42,PhonePe,0.0,0.0
153057,153057,1,Success,19:22:09,PhonePe,0.0,0.0
153058,153058,1,Success,18:16:59,Paytm,0.0,0.0
153059,153059,3,Success,16:57:21,Razorpay,0.0,0.0
153060,153060,1,Failed,22:54:32,Paytm,0.0,0.0
153061,153061,4,Success,17:01:19,Paytm,0.0,0.0
153062,153062,5,Success,16:47:36,PhonePe,0.0,0.0
153063,153063,5,Success,10:35:03,HDFC,0.0,54.57
153064,153064,4,Success,09:38:45,HDFC,0.0,0.0
153065,153065,6,Success,15:12:29,PhonePe,0.0,0.0
153066,153066,4,Refunded,18:44:22,Razorpay,2090.67,0.0
153067,153067,4,Success,17:20:17,ICICI,0.0,0.0
153068,153068,6,Success,17:35:43,PhonePe,0.0,0.0
